consumption_ID;country_ID;year_ID;category_ID;consumption_MEUR
SE19_C10;SE;19;C10;718.4
SE20_C10;SE;20;C10;748.1
SE21_C10;SE;21;C10;820.6
SE22_C10;SE;22;C10;795.2
SE23_C10;SE;23;C10;764.9
EU10_C11;EU;10;C11;476496.1
EU11_C11;EU;11;C11;488044.0
EU12_C11;EU;12;C11;494635.9
EU13_C11;EU;13;C11;497542.7
EU14_C11;EU;14;C11;515978.3
EU15_C11;EU;15;C11;539428.7
EU16_C11;EU;16;C11;565639.0
EU17_C11;EU;17;C11;604307.3
EU18_C11;EU;18;C11;632325.2
EU19_C11;EU;19;C11;663758.0
EU20_C11;EU;20;C11;408645.3
EU21_C11;EU;21;C11;495733.9
EU22_C11;EU;22;C11;720192.7
EU23_C11;EU;23;C11;810496.5
BE10_C11;BE;10;C11;9642.7
BE11_C11;BE;11;C11;10314.2
BE12_C11;BE;12;C11;10686.0
BE13_C11;BE;13;C11;11121.4
BE14_C11;BE;14;C11;11773.7
BE15_C11;BE;15;C11;12334.1
BE16_C11;BE;16;C11;13132.0
BE17_C11;BE;17;C11;13783.6
BE18_C11;BE;18;C11;14467.3
BE19_C11;BE;19;C11;15149.2
BE20_C11;BE;20;C11;9842.5
BE21_C11;BE;21;C11;12071.0
BE22_C11;BE;22;C11;16834.1
BE23_C11;BE;23;C11;18596.5
BG10_C11;BG;10;C11;1575.9
BG11_C11;BG;11;C11;1845.8
BG12_C11;BG;12;C11;2117.2
BG13_C11;BG;13;C11;1951.9
BG14_C11;BG;14;C11;2073.2
BG15_C11;BG;15;C11;2121.0
BG16_C11;BG;16;C11;2059.2
BG17_C11;BG;17;C11;2294.9
BG18_C11;BG;18;C11;2474.8
BG19_C11;BG;19;C11;2641.7
BG20_C11;BG;20;C11;1767.5
BG21_C11;BG;21;C11;2194.5
BG22_C11;BG;22;C11;3485.3
BG23_C11;BG;23;C11;3994.7
CZ10_C11;CZ;10;C11;6484.6
CZ11_C11;CZ;11;C11;6938.7
CZ12_C11;CZ;12;C11;6799.2
CZ13_C11;CZ;13;C11;6730.6
CZ14_C11;CZ;14;C11;6508.8
CZ15_C11;CZ;15;C11;6917.7
CZ16_C11;CZ;16;C11;7465.7
CZ17_C11;CZ;17;C11;8441.3
CZ18_C11;CZ;18;C11;9000.0
CZ19_C11;CZ;19;C11;9707.7
CZ20_C11;CZ;20;C11;5647.4
CZ21_C11;CZ;21;C11;6114.9
CZ22_C11;CZ;22;C11;9108.3
CZ23_C11;CZ;23;C11;11878.7
DK10_C11;DK;10;C11;6017.5
DK11_C11;DK;11;C11;6368.0
DK12_C11;DK;12;C11;6553.6
DK13_C11;DK;13;C11;6900.3
DK14_C11;DK;14;C11;6754.0
DK15_C11;DK;15;C11;6831.1
DK16_C11;DK;16;C11;7499.0
DK17_C11;DK;17;C11;7955.9
DK18_C11;DK;18;C11;8597.4
DK19_C11;DK;19;C11;8953.7
DK20_C11;DK;20;C11;6065.2
DK21_C11;DK;21;C11;7222.0
DK22_C11;DK;22;C11;9955.2
DK23_C11;DK;23;C11;10076.9
DE10_C11;DE;10;C11;73210.0
DE11_C11;DE;11;C11;76346.0
DE12_C11;DE;12;C11;79860.0
DE13_C11;DE;13;C11;81960.0
DE14_C11;DE;14;C11;87626.0
DE15_C11;DE;15;C11;91500.0
DE16_C11;DE;16;C11;96322.0
DE17_C11;DE;17;C11;100588.0
DE18_C11;DE;18;C11;106091.0
DE19_C11;DE;19;C11;112832.0
DE20_C11;DE;20;C11;65755.0
DE21_C11;DE;21;C11;72707.0
DE22_C11;DE;22;C11;119292.0
DE23_C11;DE;23;C11;129381.0
EE10_C11;EE;10;C11;507.1
EE11_C11;EE;11;C11;596.0
EE12_C11;EE;12;C11;667.3
EE13_C11;EE;13;C11;737.7
EE14_C11;EE;14;C11;796.6
EE15_C11;EE;15;C11;828.2
EE16_C11;EE;16;C11;897.9
EE17_C11;EE;17;C11;975.4
EE18_C11;EE;18;C11;1051.8
EE19_C11;EE;19;C11;1124.3
EE20_C11;EE;20;C11;742.1
EE21_C11;EE;21;C11;825.2
EE22_C11;EE;22;C11;1290.2
EE23_C11;EE;23;C11;1483.6
IE10_C11;IE;10;C11;11293.9
IE11_C11;IE;11;C11;10936.0
IE12_C11;IE;12;C11;10944.3
IE13_C11;IE;13;C11;11727.6
IE14_C11;IE;14;C11;12458.1
IE15_C11;IE;15;C11;12279.4
IE16_C11;IE;16;C11;14078.9
IE17_C11;IE;17;C11;14325.7
IE18_C11;IE;18;C11;15152.6
IE19_C11;IE;19;C11;15963.7
IE20_C11;IE;20;C11;9729.0
IE21_C11;IE;21;C11;13639.5
IE22_C11;IE;22;C11;19278.6
IE23_C11;IE;23;C11;21994.5
ES10_C11;ES;10;C11;91908.0
ES11_C11;ES;11;C11;91544.0
ES12_C11;ES;12;C11;88726.0
ES13_C11;ES;13;C11;83417.0
ES14_C11;ES;14;C11;85119.0
ES15_C11;ES;15;C11;90428.0
ES16_C11;ES;16;C11;96090.0
ES17_C11;ES;17;C11;104968.0
ES18_C11;ES;18;C11;107105.0
ES19_C11;ES;19;C11;110603.0
ES20_C11;ES;20;C11;58721.0
ES21_C11;ES;21;C11;82494.0
ES22_C11;ES;22;C11;117662.0
ES23_C11;ES;23;C11;135456.0
FR10_C11;FR;10;C11;68235.8
FR11_C11;FR;11;C11;70564.8
FR12_C11;FR;12;C11;72024.4
FR13_C11;FR;13;C11;72691.0
FR14_C11;FR;14;C11;75877.6
FR15_C11;FR;15;C11;77481.4
FR16_C11;FR;16;C11;80171.7
FR17_C11;FR;17;C11;84796.2
FR18_C11;FR;18;C11;90251.6
FR19_C11;FR;19;C11;95829.9
FR20_C11;FR;20;C11;67368.8
FR21_C11;FR;21;C11;78791.8
FR22_C11;FR;22;C11;114367.0
FR23_C11;FR;23;C11;124122.5
IT10_C11;IT;10;C11;93075.3
IT11_C11;IT;11;C11;95609.5
IT12_C11;IT;12;C11;96036.2
IT13_C11;IT;13;C11;96182.8
IT14_C11;IT;14;C11;98265.2
IT15_C11;IT;15;C11;102051.5
IT16_C11;IT;16;C11;104530.5
IT17_C11;IT;17;C11;109378.3
IT18_C11;IT;18;C11;111341.9
IT19_C11;IT;19;C11;113715.5
IT20_C11;IT;20;C11;67280.4
IT21_C11;IT;21;C11;83388.7
IT22_C11;IT;22;C11;110641.2
IT23_C11;IT;23;C11;126310.3
CY10_C11;CY;10;C11;1629.1
CY11_C11;CY;11;C11;1769.9
CY12_C11;CY;12;C11;1845.1
CY13_C11;CY;13;C11;1822.6
CY14_C11;CY;14;C11;1883.0
CY15_C11;CY;15;C11;1968.1
CY16_C11;CY;16;C11;2180.6
CY17_C11;CY;17;C11;2404.7
CY18_C11;CY;18;C11;2592.9
CY19_C11;CY;19;C11;2699.2
CY20_C11;CY;20;C11;1246.3
CY21_C11;CY;21;C11;2188.8
CY22_C11;CY;22;C11;2916.3
CY23_C11;CY;23;C11;3334.9
LV10_C11;LV;10;C11;602.6
LV11_C11;LV;11;C11;651.7
LV12_C11;LV;12;C11;689.6
LV13_C11;LV;13;C11;776.9
LV14_C11;LV;14;C11;764.8
LV15_C11;LV;15;C11;917.5
LV16_C11;LV;16;C11;1014.8
LV17_C11;LV;17;C11;1088.6
LV18_C11;LV;18;C11;1156.5
LV19_C11;LV;19;C11;1160.0
LV20_C11;LV;20;C11;808.0
LV21_C11;LV;21;C11;848.5
LV22_C11;LV;22;C11;1400.7
LV23_C11;LV;23;C11;1646.1
HU10_C11;HU;10;C11;3574.0
HU11_C11;HU;11;C11;3517.8
HU12_C11;HU;12;C11;3658.8
HU13_C11;HU;13;C11;3775.2
HU14_C11;HU;14;C11;4035.6
HU15_C11;HU;15;C11;4504.6
HU16_C11;HU;16;C11;5008.8
HU17_C11;HU;17;C11;5510.6
HU18_C11;HU;18;C11;6052.0
HU19_C11;HU;19;C11;6660.9
HU20_C11;HU;20;C11;4242.7
HU21_C11;HU;21;C11;5294.1
HU22_C11;HU;22;C11;7696.2
HU23_C11;HU;23;C11;9597.7
MT10_C11;MT;10;C11;752.5
MT11_C11;MT;11;C11;833.2
MT12_C11;MT;12;C11;885.5
MT13_C11;MT;13;C11;982.1
MT14_C11;MT;14;C11;1054.1
MT15_C11;MT;15;C11;1148.8
MT16_C11;MT;16;C11;1208.2
MT17_C11;MT;17;C11;1401.5
MT18_C11;MT;18;C11;1614.1
MT19_C11;MT;19;C11;1630.9
MT20_C11;MT;20;C11;701.2
MT21_C11;MT;21;C11;957.4
MT22_C11;MT;22;C11;1790.7
MT23_C11;MT;23;C11;2264.9
NL10_C11;NL;10;C11;19489.0
NL11_C11;NL;11;C11;20419.0
NL12_C11;NL;12;C11;20628.0
NL13_C11;NL;13;C11;20979.0
NL14_C11;NL;14;C11;22142.0
NL15_C11;NL;15;C11;23660.0
NL16_C11;NL;16;C11;25240.0
NL17_C11;NL;17;C11;27405.0
NL18_C11;NL;18;C11;29373.0
NL19_C11;NL;19;C11;31355.0
NL20_C11;NL;20;C11;20921.0
NL21_C11;NL;21;C11;23757.0
NL22_C11;NL;22;C11;36056.0
NL23_C11;NL;23;C11;40496.0
AT10_C11;AT;10;C11;18068.2
AT11_C11;AT;11;C11;18989.7
AT12_C11;AT;12;C11;19894.0
AT13_C11;AT;13;C11;20283.6
AT14_C11;AT;14;C11;20730.4
AT15_C11;AT;15;C11;21928.6
AT16_C11;AT;16;C11;23083.5
AT17_C11;AT;17;C11;24243.9
AT18_C11;AT;18;C11;24945.6
AT19_C11;AT;19;C11;25991.0
AT20_C11;AT;20;C11;18196.2
AT21_C11;AT;21;C11;16856.4
AT22_C11;AT;22;C11;27788.9
AT23_C11;AT;23;C11;31890.0
PT10_C11;PT;10;C11;12657.6
PT11_C11;PT;11;C11;12547.5
PT12_C11;PT;12;C11;12543.3
PT13_C11;PT;13;C11;12456.1
PT14_C11;PT;14;C11;13320.5
PT15_C11;PT;15;C11;14186.5
PT16_C11;PT;16;C11;15370.0
PT17_C11;PT;17;C11;17148.4
PT18_C11;PT;18;C11;18758.2
PT19_C11;PT;19;C11;20278.7
PT20_C11;PT;20;C11;12187.0
PT21_C11;PT;21;C11;15336.3
PT22_C11;PT;22;C11;24101.1
PT23_C11;PT;23;C11;25757.350176900123
SI10_C11;SI;10;C11;1384.0
SI11_C11;SI;11;C11;1376.2
SI12_C11;SI;12;C11;1409.3
SI13_C11;SI;13;C11;1382.2
SI14_C11;SI;14;C11;1439.6
SI15_C11;SI;15;C11;1468.0
SI16_C11;SI;16;C11;1600.0
SI17_C11;SI;17;C11;1701.7
SI18_C11;SI;18;C11;1835.6
SI19_C11;SI;19;C11;2046.9
SI20_C11;SI;20;C11;1356.2
SI21_C11;SI;21;C11;1710.5
SI22_C11;SI;22;C11;2459.9
SI23_C11;SI;23;C11;2737.1
SE10_C11;SE;10;C11;10916.0
SE11_C11;SE;11;C11;12227.7
SE12_C11;SE;12;C11;12888.1
SE13_C11;SE;13;C11;13697.9
SE14_C11;SE;14;C11;13992.2
SE15_C11;SE;15;C11;14591.5
SE16_C11;SE;16;C11;15435.0
SE17_C11;SE;17;C11;16497.3
SE18_C11;SE;18;C11;15913.2
SE19_C11;SE;19;C11;15745.9
SE20_C11;SE;20;C11;13619.2
SE21_C11;SE;21;C11;15310.3
SE22_C11;SE;22;C11;19216.2
SE23_C11;SE;23;C11;18930.7
EU10_C12;EU;10;C12;319758.7
EU11_C12;EU;11;C12;329011.7
EU12_C12;EU;12;C12;315727.1
EU13_C12;EU;13;C12;318405.9
EU14_C12;EU;14;C12;327683.8
EU15_C12;EU;15;C12;337923.2
EU16_C12;EU;16;C12;343104.4
EU17_C12;EU;17;C12;354250.5
EU18_C12;EU;18;C12;373817.4
EU19_C12;EU;19;C12;375659.4
EU20_C12;EU;20;C12;379408.9
EU21_C12;EU;21;C12;399370.6
EU22_C12;EU;22;C12;449735.2
EU23_C12;EU;23;C12;565603.2
BE10_C12;BE;10;C12;13636.7
BE11_C12;BE;11;C12;12731.3
BE12_C12;BE;12;C12;12418.3
BE13_C12;BE;13;C12;12169.3
BE14_C12;BE;14;C12;13133.4
BE15_C12;BE;15;C12;14429.7
BE16_C12;BE;16;C12;14421.1
BE17_C12;BE;17;C12;15868.0
BE18_C12;BE;18;C12;16679.7
BE19_C12;BE;19;C12;16413.5
BE20_C12;BE;20;C12;16406.0
BE21_C12;BE;21;C12;18131.2
BE22_C12;BE;22;C12;24308.6
BE23_C12;BE;23;C12;28431.0
BG10_C12;BG;10;C12;354.1
BG11_C12;BG;11;C12;436.2
BG12_C12;BG;12;C12;353.8
BG13_C12;BG;13;C12;355.5
BG14_C12;BG;14;C12;560.0
BG15_C12;BG;15;C12;650.7
BG16_C12;BG;16;C12;848.9
BG17_C12;BG;17;C12;919.5
BG18_C12;BG;18;C12;1062.2
BG19_C12;BG;19;C12;963.8
BG20_C12;BG;20;C12;893.4
BG21_C12;BG;21;C12;957.7
BG22_C12;BG;22;C12;1100.6
BG23_C12;BG;23;C12;1321.7
CZ10_C12;CZ;10;C12;3228.3
CZ11_C12;CZ;11;C12;3183.4
CZ12_C12;CZ;12;C12;3043.7
CZ13_C12;CZ;13;C12;3052.8
CZ14_C12;CZ;14;C12;2776.5
CZ15_C12;CZ;15;C12;2988.8
CZ16_C12;CZ;16;C12;2947.3
CZ17_C12;CZ;17;C12;3137.2
CZ18_C12;CZ;18;C12;3514.3
CZ19_C12;CZ;19;C12;3769.7
CZ20_C12;CZ;20;C12;3730.1
CZ21_C12;CZ;21;C12;4302.8
CZ22_C12;CZ;22;C12;4081.1
CZ23_C12;CZ;23;C12;5677.8
DK10_C12;DK;10;C12;8438.6
DK11_C12;DK;11;C12;8603.5
DK12_C12;DK;12;C12;8314.9
DK13_C12;DK;13;C12;8039.6
DK14_C12;DK;14;C12;8569.0
DK15_C12;DK;15;C12;8828.9
DK16_C12;DK;16;C12;8882.6
DK17_C12;DK;17;C12;9473.0
DK18_C12;DK;18;C12;9351.4
DK19_C12;DK;19;C12;9588.5
DK20_C12;DK;20;C12;9414.9
DK21_C12;DK;21;C12;10438.8
DK22_C12;DK;22;C12;11108.2
DK23_C12;DK;23;C12;13290.3
DE10_C12;DE;10;C12;87454.0
DE11_C12;DE;11;C12;88564.0
DE12_C12;DE;12;C12;89040.0
DE13_C12;DE;13;C12;90298.0
DE14_C12;DE;14;C12;90602.0
DE15_C12;DE;15;C12;94082.0
DE16_C12;DE;16;C12;92747.0
DE17_C12;DE;17;C12;92354.0
DE18_C12;DE;18;C12;95347.0
DE19_C12;DE;19;C12;95084.0
DE20_C12;DE;20;C12;93822.0
DE21_C12;DE;21;C12;100494.0
DE22_C12;DE;22;C12;103278.0
DE23_C12;DE;23;C12;115522.0
EE10_C12;EE;10;C12;274.6
EE11_C12;EE;11;C12;288.7
EE12_C12;EE;12;C12;292.2
EE13_C12;EE;13;C12;303.2
EE14_C12;EE;14;C12;297.6
EE15_C12;EE;15;C12;345.7
EE16_C12;EE;16;C12;353.9
EE17_C12;EE;17;C12;417.9
EE18_C12;EE;18;C12;500.3
EE19_C12;EE;19;C12;552.6
EE20_C12;EE;20;C12;565.1
EE21_C12;EE;21;C12;535.4
EE22_C12;EE;22;C12;544.9
EE23_C12;EE;23;C12;550.1
IE10_C12;IE;10;C12;2580.0
IE11_C12;IE;11;C12;2195.7
IE12_C12;IE;12;C12;1710.0
IE13_C12;IE;13;C12;2806.7
IE14_C12;IE;14;C12;3019.5
IE15_C12;IE;15;C12;2908.7
IE16_C12;IE;16;C12;2643.7
IE17_C12;IE;17;C12;3423.7
IE18_C12;IE;18;C12;3647.0
IE19_C12;IE;19;C12;3551.6
IE20_C12;IE;20;C12;4580.3
IE21_C12;IE;21;C12;5528.7
IE22_C12;IE;22;C12;5151.3
IE23_C12;IE;23;C12;9150.2
ES10_C12;ES;10;C12;23071.0
ES11_C12;ES;11;C12;22275.0
ES12_C12;ES;12;C12;22843.0
ES13_C12;ES;13;C12;20562.0
ES14_C12;ES;14;C12;23683.0
ES15_C12;ES;15;C12;25069.0
ES16_C12;ES;16;C12;28305.0
ES17_C12;ES;17;C12;29835.0
ES18_C12;ES;18;C12;33037.0
ES19_C12;ES;19;C12;34602.0
ES20_C12;ES;20;C12;35784.0
ES21_C12;ES;21;C12;34558.0
ES22_C12;ES;22;C12;41506.0
ES23_C12;ES;23;C12;61332.0
FR10_C12;FR;10;C12;63859.8
FR11_C12;FR;11;C12;64975.1
FR12_C12;FR;12;C12;62485.2
FR13_C12;FR;13;C12;64864.4
FR14_C12;FR;14;C12;63953.5
FR15_C12;FR;15;C12;69176.1
FR16_C12;FR;16;C12;69529.1
FR17_C12;FR;17;C12;71884.3
FR18_C12;FR;18;C12;76427.7
FR19_C12;FR;19;C12;74995.4
FR20_C12;FR;20;C12;76660.1
FR21_C12;FR;21;C12;77880.4
FR22_C12;FR;22;C12;85174.9
FR23_C12;FR;23;C12;118241.0
IT10_C12;IT;10;C12;36459.4
IT11_C12;IT;11;C12;39771.0
IT12_C12;IT;12;C12;35215.4
IT13_C12;IT;13;C12;37006.7
IT14_C12;IT;14;C12;39644.2
IT15_C12;IT;15;C12;39257.2
IT16_C12;IT;16;C12;40381.8
IT17_C12;IT;17;C12;40698.2
IT18_C12;IT;18;C12;42381.7
IT19_C12;IT;19;C12;43125.8
IT20_C12;IT;20;C12;43807.5
IT21_C12;IT;21;C12;42409.7
IT22_C12;IT;22;C12;51651.1
IT23_C12;IT;23;C12;66877.3
CY10_C12;CY;10;C12;467.1
CY11_C12;CY;11;C12;525.4
CY12_C12;CY;12;C12;490.9
CY13_C12;CY;13;C12;560.0
CY14_C12;CY;14;C12;594.7
CY15_C12;CY;15;C12;602.8
CY16_C12;CY;16;C12;618.5
CY17_C12;CY;17;C12;595.1
CY18_C12;CY;18;C12;667.5
CY19_C12;CY;19;C12;711.6
CY20_C12;CY;20;C12;744.4
CY21_C12;CY;21;C12;731.8
CY22_C12;CY;22;C12;895.2
CY23_C12;CY;23;C12;1179.9
LV10_C12;LV;10;C12;233.4
LV11_C12;LV;11;C12;251.0
LV12_C12;LV;12;C12;360.8
LV13_C12;LV;13;C12;432.2
LV14_C12;LV;14;C12;397.0
LV15_C12;LV;15;C12;384.2
LV16_C12;LV;16;C12;438.6
LV17_C12;LV;17;C12;493.6
LV18_C12;LV;18;C12;474.8
LV19_C12;LV;19;C12;486.6
LV20_C12;LV;20;C12;484.2
LV21_C12;LV;21;C12;552.0
LV22_C12;LV;22;C12;678.4
LV23_C12;LV;23;C12;993.8
HU10_C12;HU;10;C12;2799.4
HU11_C12;HU;11;C12;2881.3
HU12_C12;HU;12;C12;2860.2
HU13_C12;HU;13;C12;2866.3
HU14_C12;HU;14;C12;2575.1
HU15_C12;HU;15;C12;2555.7
HU16_C12;HU;16;C12;2601.1
HU17_C12;HU;17;C12;2849.0
HU18_C12;HU;18;C12;2900.9
HU19_C12;HU;19;C12;3265.0
HU20_C12;HU;20;C12;3429.4
HU21_C12;HU;21;C12;3796.0
HU22_C12;HU;22;C12;4671.6
HU23_C12;HU;23;C12;6059.6
MT10_C12;MT;10;C12;89.0
MT11_C12;MT;11;C12;122.1
MT12_C12;MT;12;C12;142.6
MT13_C12;MT;13;C12;182.0
MT14_C12;MT;14;C12;161.5
MT15_C12;MT;15;C12;177.5
MT16_C12;MT;16;C12;163.4
MT17_C12;MT;17;C12;161.1
MT18_C12;MT;18;C12;241.7
MT19_C12;MT;19;C12;367.1
MT20_C12;MT;20;C12;318.5
MT21_C12;MT;21;C12;367.0
MT22_C12;MT;22;C12;346.0
MT23_C12;MT;23;C12;821.2
NL10_C12;NL;10;C12;22060.0
NL11_C12;NL;11;C12;24316.0
NL12_C12;NL;12;C12;20162.0
NL13_C12;NL;13;C12;19926.0
NL14_C12;NL;14;C12;20617.0
NL15_C12;NL;15;C12;19648.0
NL16_C12;NL;16;C12;20954.0
NL17_C12;NL;17;C12;23226.0
NL18_C12;NL;18;C12;25105.0
NL19_C12;NL;19;C12;24769.0
NL20_C12;NL;20;C12;25452.0
NL21_C12;NL;21;C12;31077.0
NL22_C12;NL;22;C12;33645.0
NL23_C12;NL;23;C12;38527.0
AT10_C12;AT;10;C12;7358.1
AT11_C12;AT;11;C12;7586.6
AT12_C12;AT;12;C12;7232.4
AT13_C12;AT;13;C12;7361.3
AT14_C12;AT;14;C12;7926.4
AT15_C12;AT;15;C12;8073.5
AT16_C12;AT;16;C12;8245.3
AT17_C12;AT;17;C12;8092.1
AT18_C12;AT;18;C12;8362.7
AT19_C12;AT;19;C12;8625.9
AT20_C12;AT;20;C12;8000.0
AT21_C12;AT;21;C12;8363.1
AT22_C12;AT;22;C12;8675.1
AT23_C12;AT;23;C12;11465.0
PT10_C12;PT;10;C12;6962.0
PT11_C12;PT;11;C12;6629.7
PT12_C12;PT;12;C12;5808.1
PT13_C12;PT;13;C12;5646.2
PT14_C12;PT;14;C12;5203.1
PT15_C12;PT;15;C12;4799.0
PT16_C12;PT;16;C12;5051.6
PT17_C12;PT;17;C12;5195.6
PT18_C12;PT;18;C12;5546.1
PT19_C12;PT;19;C12;5716.6
PT20_C12;PT;20;C12;5997.1
PT21_C12;PT;21;C12;6132.0
PT22_C12;PT;22;C12;7019.6
PT23_C12;PT;23;C12;7501.993489997059
SI10_C12;SI;10;C12;1041.3
SI11_C12;SI;11;C12;1138.0
SI12_C12;SI;12;C12;1064.3
SI13_C12;SI;13;C12;1053.1
SI14_C12;SI;14;C12;1021.5
SI15_C12;SI;15;C12;1086.3
SI16_C12;SI;16;C12;1022.4
SI17_C12;SI;17;C12;1073.1
SI18_C12;SI;18;C12;1190.2
SI19_C12;SI;19;C12;1292.2
SI20_C12;SI;20;C12;1340.3
SI21_C12;SI;21;C12;1424.6
SI22_C12;SI;22;C12;1615.2
SI23_C12;SI;23;C12;2155.2
SE10_C12;SE;10;C12;8047.6
SE11_C12;SE;11;C12;9010.4
SE12_C12;SE;12;C12;9244.1
SE13_C12;SE;13;C12;9745.6
SE14_C12;SE;14;C12;9803.3
SE15_C12;SE;15;C12;9704.1
SE16_C12;SE;16;C12;9461.6
SE17_C12;SE;17;C12;9339.0
SE18_C12;SE;18;C12;9188.0
SE19_C12;SE;19;C12;9376.2
SE20_C12;SE;20;C12;10319.1
SE21_C12;SE;21;C12;11523.5
SE22_C12;SE;22;C12;11917.0
SE23_C12;SE;23;C12;11971.0
EU10_C13;EU;10;C13;368939.3
EU11_C13;EU;11;C13;381865.5
EU12_C13;EU;12;C13;388436.9
EU13_C13;EU;13;C13;391906.3
EU14_C13;EU;14;C13;403511.4
EU15_C13;EU;15;C13;417179.6
EU16_C13;EU;16;C13;429780.4
EU17_C13;EU;17;C13;440387.5
EU18_C13;EU;18;C13;453469.1
EU19_C13;EU;19;C13;469364.3
EU20_C13;EU;20;C13;429462.7
EU21_C13;EU;21;C13;465702.7
EU22_C13;EU;22;C13;531942.6
EU23_C13;EU;23;C13;564205.8
BE10_C13;BE;10;C13;10383.8
BE11_C13;BE;11;C13;10858.5
BE12_C13;BE;12;C13;11342.3
BE13_C13;BE;13;C13;11870.0
BE14_C13;BE;14;C13;12254.7
BE15_C13;BE;15;C13;12499.9
BE16_C13;BE;16;C13;13077.9
BE17_C13;BE;17;C13;13632.1
BE18_C13;BE;18;C13;14083.2
BE19_C13;BE;19;C13;14609.8
BE20_C13;BE;20;C13;13367.4
BE21_C13;BE;21;C13;14620.3
BE22_C13;BE;22;C13;16380.2
BE23_C13;BE;23;C13;17328.8
BG10_C13;BG;10;C13;990.4
BG11_C13;BG;11;C13;938.1
BG12_C13;BG;12;C13;956.2
BG13_C13;BG;13;C13;1021.0
BG14_C13;BG;14;C13;1044.5
BG15_C13;BG;15;C13;1142.1
BG16_C13;BG;16;C13;1345.2
BG17_C13;BG;17;C13;1386.9
BG18_C13;BG;18;C13;1430.9
BG19_C13;BG;19;C13;1559.0
BG20_C13;BG;20;C13;1551.7
BG21_C13;BG;21;C13;1942.4
BG22_C13;BG;22;C13;2125.8
BG23_C13;BG;23;C13;2447.0
CZ10_C13;CZ;10;C13;3353.3
CZ11_C13;CZ;11;C13;3474.7
CZ12_C13;CZ;12;C13;3435.0
CZ13_C13;CZ;13;C13;3403.8
CZ14_C13;CZ;14;C13;3235.9
CZ15_C13;CZ;15;C13;3441.8
CZ16_C13;CZ;16;C13;3551.0
CZ17_C13;CZ;17;C13;3914.1
CZ18_C13;CZ;18;C13;4154.7
CZ19_C13;CZ;19;C13;4432.1
CZ20_C13;CZ;20;C13;3834.7
CZ21_C13;CZ;21;C13;4142.7
CZ22_C13;CZ;22;C13;5040.2
CZ23_C13;CZ;23;C13;5855.2
DK10_C13;DK;10;C13;5966.2
DK11_C13;DK;11;C13;6042.2
DK12_C13;DK;12;C13;6186.8
DK13_C13;DK;13;C13;6211.4
DK14_C13;DK;14;C13;6059.7
DK15_C13;DK;15;C13;6203.9
DK16_C13;DK;16;C13;6508.6
DK17_C13;DK;17;C13;6760.8
DK18_C13;DK;18;C13;7077.0
DK19_C13;DK;19;C13;7262.3
DK20_C13;DK;20;C13;7573.1
DK21_C13;DK;21;C13;7658.5
DK22_C13;DK;22;C13;8148.1
DK23_C13;DK;23;C13;8119.1
DE10_C13;DE;10;C13;98370.0
DE11_C13;DE;11;C13;102978.0
DE12_C13;DE;12;C13;105609.0
DE13_C13;DE;13;C13;108668.0
DE14_C13;DE;14;C13;114207.0
DE15_C13;DE;15;C13;119116.0
DE16_C13;DE;16;C13;122979.0
DE17_C13;DE;17;C13;124736.0
DE18_C13;DE;18;C13;127945.0
DE19_C13;DE;19;C13;134856.0
DE20_C13;DE;20;C13;123803.0
DE21_C13;DE;21;C13;130268.0
DE22_C13;DE;22;C13;158466.0
DE23_C13;DE;23;C13;167443.0
EE10_C13;EE;10;C13;325.6
EE11_C13;EE;11;C13;350.0
EE12_C13;EE;12;C13;389.8
EE13_C13;EE;13;C13;423.2
EE14_C13;EE;14;C13;458.2
EE15_C13;EE;15;C13;501.0
EE16_C13;EE;16;C13;545.1
EE17_C13;EE;17;C13;585.6
EE18_C13;EE;18;C13;644.9
EE19_C13;EE;19;C13;696.1
EE20_C13;EE;20;C13;722.7
EE21_C13;EE;21;C13;849.8
EE22_C13;EE;22;C13;963.3
EE23_C13;EE;23;C13;942.4
IE10_C13;IE;10;C13;3795.0
IE11_C13;IE;11;C13;3940.0
IE12_C13;IE;12;C13;3761.5
IE13_C13;IE;13;C13;3443.0
IE14_C13;IE;14;C13;3552.5
IE15_C13;IE;15;C13;4052.4
IE16_C13;IE;16;C13;4679.7
IE17_C13;IE;17;C13;4723.0
IE18_C13;IE;18;C13;4881.0
IE19_C13;IE;19;C13;4956.6
IE20_C13;IE;20;C13;4665.1
IE21_C13;IE;21;C13;5285.3
IE22_C13;IE;22;C13;6344.1
IE23_C13;IE;23;C13;6813.0
ES10_C13;ES;10;C13;34347.0
ES11_C13;ES;11;C13;34095.0
ES12_C13;ES;12;C13;33570.0
ES13_C13;ES;13;C13;32245.0
ES14_C13;ES;14;C13;33123.0
ES15_C13;ES;15;C13;33406.0
ES16_C13;ES;16;C13;34991.0
ES17_C13;ES;17;C13;36719.0
ES18_C13;ES;18;C13;37565.0
ES19_C13;ES;19;C13;38265.0
ES20_C13;ES;20;C13;32161.0
ES21_C13;ES;21;C13;35706.0
ES22_C13;ES;22;C13;40927.0
ES23_C13;ES;23;C13;43213.0
FR10_C13;FR;10;C13;68190.6
FR11_C13;FR;11;C13;70320.9
FR12_C13;FR;12;C13;72277.5
FR13_C13;FR;13;C13;73691.1
FR14_C13;FR;14;C13;75040.1
FR15_C13;FR;15;C13;76808.2
FR16_C13;FR;16;C13;77813.3
FR17_C13;FR;17;C13;77512.7
