income_ID;country_ID;year_ID;age_ID;gender_ID;median_income_MEUR
BE16_A25_M;BE;16;A25;M;25513.0
BE17_A25_M;BE;17;A25;M;25601.0
BE18_A25_M;BE;18;A25;M;26389.0
BE19_A25_M;BE;19;A25;M;27158.0
BE20_A25_M;BE;20;A25;M;28577.0
BE21_A25_M;BE;21;A25;M;29009.0
BE22_A25_M;BE;22;A25;M;30587.0
BE23_A25_M;BE;23;A25;M;31991.0
BE24_A25_M;BE;24;A25;M;33757.0
BG15_A25_M;BG;15;A25;M;3702.0
BG16_A25_M;BG;16;A25;M;3418.0
BG17_A25_M;BG;17;A25;M;4044.0
BG18_A25_M;BG;18;A25;M;3959.0
BG19_A25_M;BG;19;A25;M;4794.0
BG20_A25_M;BG;20;A25;M;5215.0
BG21_A25_M;BG;21;A25;M;5711.0
BG22_A25_M;BG;22;A25;M;6079.0
BG23_A25_M;BG;23;A25;M;7205.0
BG24_A25_M;BG;24;A25;M;8824.0
CZ15_A25_M;CZ;15;A25;M;8250.0
CZ16_A25_M;CZ;16;A25;M;8745.0
CZ17_A25_M;CZ;17;A25;M;9319.0
CZ18_A25_M;CZ;18;A25;M;10283.0
CZ19_A25_M;CZ;19;A25;M;11308.0
CZ20_A25_M;CZ;20;A25;M;12086.0
CZ21_A25_M;CZ;21;A25;M;11817.0
CZ22_A25_M;CZ;22;A25;M;13710.0
CZ23_A25_M;CZ;23;A25;M;15704.0
CZ24_A25_M;CZ;24;A25;M;17192.0
DK15_A25_M;DK;15;A25;M;30801.0
DK16_A25_M;DK;16;A25;M;31128.0
DK17_A25_M;DK;17;A25;M;31428.0
DK18_A25_M;DK;18;A25;M;32209.0
DK19_A25_M;DK;19;A25;M;32429.0
DK20_A25_M;DK;20;A25;M;32572.0
DK21_A25_M;DK;21;A25;M;34232.0
DK22_A25_M;DK;22;A25;M;35534.0
DK23_A25_M;DK;23;A25;M;36339.0
DK24_A25_M;DK;24;A25;M;37411.0
DE15_A25_M;DE;15;A25;M;22710.0
DE16_A25_M;DE;16;A25;M;23364.0
DE17_A25_M;DE;17;A25;M;23981.0
DE18_A25_M;DE;18;A25;M;24686.0
DE19_A25_M;DE;19;A25;M;25739.0
DE20_A25_M;DE;20;A25;M;27794.0
DE21_A25_M;DE;21;A25;M;27028.0
DE22_A25_M;DE;22;A25;M;26802.0
DE23_A25_M;DE;23;A25;M;28500.0
DE24_A25_M;DE;24;A25;M;30000.0
EE15_A25_M;EE;15;A25;M;9361.0
EE16_A25_M;EE;16;A25;M;10185.0
EE17_A25_M;EE;17;A25;M;11032.0
EE18_A25_M;EE;18;A25;M;12081.0
EE19_A25_M;EE;19;A25;M;13257.0
EE20_A25_M;EE;20;A25;M;13870.0
EE21_A25_M;EE;21;A25;M;14746.0
EE22_A25_M;EE;22;A25;M;17694.0
EE23_A25_M;EE;23;A25;M;18130.0
EE24_A25_M;EE;24;A25;M;19021.0
IE15_A25_M;IE;15;A25;M;24114.0
IE16_A25_M;IE;16;A25;M;25238.0
IE17_A25_M;IE;17;A25;M;26163.0
IE18_A25_M;IE;18;A25;M;27577.0
IE19_A25_M;IE;19;A25;M;27969.0
IE20_A25_M;IE;20;A25;M;29514.0
IE21_A25_M;IE;21;A25;M;32188.0
IE22_A25_M;IE;22;A25;M;33746.0
IE23_A25_M;IE;23;A25;M;34271.0
IE24_A25_M;IE;24;A25;M;36742.0
GR15_A25_M;GR;15;A25;M;7752.0
GR16_A25_M;GR;16;A25;M;7639.0
GR17_A25_M;GR;17;A25;M;7753.0
GR18_A25_M;GR;18;A25;M;8225.0
GR19_A25_M;GR;19;A25;M;8603.0
GR20_A25_M;GR;20;A25;M;9461.0
GR21_A25_M;GR;21;A25;M;9509.0
GR22_A25_M;GR;22;A25;M;10147.0
GR23_A25_M;GR;23;A25;M;10868.0
GR24_A25_M;GR;24;A25;M;11506.0
ES15_A25_M;ES;15;A25;M;13825.0
ES16_A25_M;ES;16;A25;M;14243.0
ES17_A25_M;ES;17;A25;M;15017.0
ES18_A25_M;ES;18;A25;M;15507.0
ES19_A25_M;ES;19;A25;M;15654.0
ES20_A25_M;ES;20;A25;M;17091.0
ES21_A25_M;ES;21;A25;M;16393.0
ES22_A25_M;ES;22;A25;M;17720.0
ES23_A25_M;ES;23;A25;M;19143.0
ES24_A25_M;ES;24;A25;M;20260.0
FR15_A25_M;FR;15;A25;M;22017.0
FR16_A25_M;FR;16;A25;M;22436.0
FR17_A25_M;FR;17;A25;M;22747.0
FR18_A25_M;FR;18;A25;M;22911.0
FR19_A25_M;FR;19;A25;M;23265.0
FR20_A25_M;FR;20;A25;M;23745.0
FR21_A25_M;FR;21;A25;M;24463.0
FR22_A25_M;FR;22;A25;M;24876.0
FR23_A25_M;FR;23;A25;M;26242.0
FR24_A25_M;FR;24;A25;M;28127.0
HR15_A25_M;HR;15;A25;M;6053.0
HR16_A25_M;HR;16;A25;M;6301.0
HR17_A25_M;HR;17;A25;M;6864.0
HR18_A25_M;HR;18;A25;M;7361.0
HR19_A25_M;HR;19;A25;M;7963.0
HR20_A25_M;HR;20;A25;M;8679.0
HR21_A25_M;HR;21;A25;M;9121.0
HR22_A25_M;HR;22;A25;M;9983.0
HR23_A25_M;HR;23;A25;M;11120.0
HR24_A25_M;HR;24;A25;M;13825.0
IT15_A25_M;IT;15;A25;M;16647.0
IT16_A25_M;IT;16;A25;M;17204.0
IT17_A25_M;IT;17;A25;M;17325.0
IT18_A25_M;IT;18;A25;M;17610.0
IT19_A25_M;IT;19;A25;M;18070.0
IT20_A25_M;IT;20;A25;M;18821.0
IT21_A25_M;IT;21;A25;M;18189.0
IT22_A25_M;IT;22;A25;M;19500.0
IT23_A25_M;IT;23;A25;M;21076.0
IT24_A25_M;IT;24;A25;M;21428.0
CY15_A25_M;CY;15;A25;M;14597.0
CY16_A25_M;CY;16;A25;M;14867.0
CY17_A25_M;CY;17;A25;M;15625.0
CY18_A25_M;CY;18;A25;M;16194.0
CY19_A25_M;CY;19;A25;M;17646.0
CY20_A25_M;CY;20;A25;M;18190.0
CY21_A25_M;CY;21;A25;M;18392.0
CY22_A25_M;CY;22;A25;M;19404.0
CY23_A25_M;CY;23;A25;M;20870.0
CY24_A25_M;CY;24;A25;M;22174.0
LV15_A25_M;LV;15;A25;M;6912.0
LV16_A25_M;LV;16;A25;M;7472.0
LV17_A25_M;LV;17;A25;M;7888.0
LV18_A25_M;LV;18;A25;M;8963.0
LV19_A25_M;LV;19;A25;M;9931.0
LV20_A25_M;LV;20;A25;M;10493.0
LV21_A25_M;LV;21;A25;M;11644.0
LV22_A25_M;LV;22;A25;M;12165.0
LV23_A25_M;LV;23;A25;M;13356.0
LV24_A25_M;LV;24;A25;M;15222.0
LT15_A25_M;LT;15;A25;M;6076.0
LT16_A25_M;LT;16;A25;M;6850.0
LT17_A25_M;LT;17;A25;M;7281.0
LT18_A25_M;LT;18;A25;M;8275.0
LT19_A25_M;LT;19;A25;M;8817.0
LT20_A25_M;LT;20;A25;M;10223.0
LT21_A25_M;LT;21;A25;M;11572.0
LT22_A25_M;LT;22;A25;M;12166.0
LT23_A25_M;LT;23;A25;M;13838.0
LT24_A25_M;LT;24;A25;M;16409.0
LU15_A25_M;LU;15;A25;M;36261.0
LU16_A25_M;LU;16;A25;M;34384.0
LU17_A25_M;LU;17;A25;M;38978.0
LU18_A25_M;LU;18;A25;M;35764.0
LU19_A25_M;LU;19;A25;M;38114.0
LU20_A25_M;LU;20;A25;M;39500.0
LU21_A25_M;LU;21;A25;M;44442.0
LU22_A25_M;LU;22;A25;M;46888.0
LU23_A25_M;LU;23;A25;M;51590.0
LU24_A25_M;LU;24;A25;M;53892.0
HU15_A25_M;HU;15;A25;M;4857.0
HU16_A25_M;HU;16;A25;M;5242.0
HU17_A25_M;HU;17;A25;M;5518.0
HU18_A25_M;HU;18;A25;M;5816.0
HU19_A25_M;HU;19;A25;M;6468.0
HU20_A25_M;HU;20;A25;M;7070.0
HU21_A25_M;HU;21;A25;M;7254.0
HU22_A25_M;HU;22;A25;M;7524.0
HU23_A25_M;HU;23;A25;M;8259.0
HU24_A25_M;HU;24;A25;M;9360.0
MT15_A25_M;MT;15;A25;M;15164.0
MT16_A25_M;MT;16;A25;M;15397.0
MT17_A25_M;MT;17;A25;M;16649.0
MT18_A25_M;MT;18;A25;M;17246.0
MT19_A25_M;MT;19;A25;M;17429.0
MT20_A25_M;MT;20;A25;M;17901.0
MT21_A25_M;MT;21;A25;M;19714.0
MT22_A25_M;MT;22;A25;M;20205.0
MT23_A25_M;MT;23;A25;M;21802.0
MT24_A25_M;MT;24;A25;M;22814.0
NL15_A25_M;NL;15;A25;M;22640.0
NL16_A25_M;NL;16;A25;M;24708.0
NL17_A25_M;NL;17;A25;M;26228.0
NL18_A25_M;NL;18;A25;M;26684.0
NL19_A25_M;NL;19;A25;M;27091.0
NL20_A25_M;NL;20;A25;M;28471.0
NL21_A25_M;NL;21;A25;M;30327.0
NL22_A25_M;NL;22;A25;M;32137.0
NL23_A25_M;NL;23;A25;M;32459.0
NL24_A25_M;NL;24;A25;M;35461.0
AT15_A25_M;AT;15;A25;M;24159.0
AT16_A25_M;AT;16;A25;M;24261.0
AT17_A25_M;AT;17;A25;M;25515.0
AT18_A25_M;AT;18;A25;M;26154.0
AT19_A25_M;AT;19;A25;M;26107.0
AT20_A25_M;AT;20;A25;M;26953.0
AT21_A25_M;AT;21;A25;M;27917.0
AT22_A25_M;AT;22;A25;M;28310.0
AT23_A25_M;AT;23;A25;M;32613.0
AT24_A25_M;AT;24;A25;M;34708.0
PL15_A25_M;PL;15;A25;M;5826.0
PL16_A25_M;PL;16;A25;M;6297.0
PL17_A25_M;PL;17;A25;M;6356.0
PL18_A25_M;PL;18;A25;M;7074.0
PL19_A25_M;PL;19;A25;M;7689.0
PL20_A25_M;PL;20;A25;M;8736.0
PL21_A25_M;PL;21;A25;M;9021.0
PL22_A25_M;PL;22;A25;M;9739.0
PL23_A25_M;PL;23;A25;M;10971.0
PL24_A25_M;PL;24;A25;M;12814.0
PT15_A25_M;PT;15;A25;M;9097.0
PT16_A25_M;PT;16;A25;M;9424.0
PT17_A25_M;PT;17;A25;M;9768.0
PT18_A25_M;PT;18;A25;M;10031.0
PT19_A25_M;PT;19;A25;M;10602.0
PT20_A25_M;PT;20;A25;M;11488.0
PT21_A25_M;PT;21;A25;M;11728.0
PT22_A25_M;PT;22;A25;M;11353.0
PT23_A25_M;PT;23;A25;M;12268.0
PT24_A25_M;PT;24;A25;M;13744.0
RO15_A25_M;RO;15;A25;M;2484.0
RO16_A25_M;RO;16;A25;M;2643.0
RO17_A25_M;RO;17;A25;M;3032.0
RO18_A25_M;RO;18;A25;M;3768.0
RO19_A25_M;RO;19;A25;M;4372.0
RO20_A25_M;RO;20;A25;M;4904.0
RO21_A25_M;RO;21;A25;M;5549.0
RO22_A25_M;RO;22;A25;M;6042.0
RO23_A25_M;RO;23;A25;M;7215.0
RO24_A25_M;RO;24;A25;M;8707.0
SI15_A25_M;SI;15;A25;M;12820.0
SI16_A25_M;SI;16;A25;M;12929.0
SI17_A25_M;SI;17;A25;M;13302.0
SI18_A25_M;SI;18;A25;M;13863.0
SI19_A25_M;SI;19;A25;M;14881.0
SI20_A25_M;SI;20;A25;M;15641.0
SI21_A25_M;SI;21;A25;M;16359.0
SI22_A25_M;SI;22;A25;M;17615.0
SI23_A25_M;SI;23;A25;M;18872.0
SI24_A25_M;SI;24;A25;M;21056.0
SK15_A25_M;SK;15;A25;M;7360.0
SK16_A25_M;SK;16;A25;M;7457.0
SK17_A25_M;SK;17;A25;M;7681.0
SK18_A25_M;SK;18;A25;M;8188.0
SK19_A25_M;SK;19;A25;M;8872.0
SK20_A25_M;SK;20;A25;M;9358.0
SK21_A25_M;SK;21;A25;M;9078.0
SK22_A25_M;SK;22;A25;M;9487.0
SK23_A25_M;SK;23;A25;M;9548.0
SK24_A25_M;SK;24;A25;M;10481.0
FI15_A25_M;FI;15;A25;M;25692.0
FI16_A25_M;FI;16;A25;M;25357.0
FI17_A25_M;FI;17;A25;M;25826.0
FI18_A25_M;FI;18;A25;M;26173.0
FI19_A25_M;FI;19;A25;M;26859.0
FI20_A25_M;FI;20;A25;M;27350.0
FI21_A25_M;FI;21;A25;M;27722.0
FI22_A25_M;FI;22;A25;M;29273.0
FI23_A25_M;FI;23;A25;M;30004.0
FI24_A25_M;FI;24;A25;M;31042.0
SE15_A25_M;SE;15;A25;M;26658.0
SE16_A25_M;SE;16;A25;M;26690.0
SE17_A25_M;SE;17;A25;M;26640.0
SE18_A25_M;SE;18;A25;M;26648.0
SE19_A25_M;SE;19;A25;M;25500.0
SE20_A25_M;SE;20;A25;M;26249.0
SE21_A25_M;SE;21;A25;M;26920.0
SE22_A25_M;SE;22;A25;M;28304.0
SE23_A25_M;SE;23;A25;M;28707.0
SE24_A25_M;SE;24;A25;M;28123.0
EU15_A16_F;EU;15;A16;F;13930.0
EU16_A16_F;EU;16;A16;F;14262.0
EU17_A16_F;EU;17;A16;F;14714.0
EU18_A16_F;EU;18;A16;F;15114.0
EU19_A16_F;EU;19;A16;F;15801.0
EU20_A16_F;EU;20;A16;F;16457.0
EU21_A16_F;EU;21;A16;F;16781.0
EU22_A16_F;EU;22;A16;F;17429.0
EU23_A16_F;EU;23;A16;F;18530.0
EU24_A16_F;EU;24;A16;F;19607.0
BE15_A16_F;BE;15;A16;F;19915.0
BE16_A16_F;BE;16;A16;F;19865.0
BE17_A16_F;BE;17;A16;F;19916.0
BE18_A16_F;BE;18;A16;F;21581.0
BE19_A16_F;BE;19;A16;F;23135.0
BE20_A16_F;BE;20;A16;F;24763.0
BE21_A16_F;BE;21;A16;F;24390.0
BE22_A16_F;BE;22;A16;F;26563.0
BE23_A16_F;BE;23;A16;F;27845.0
BE24_A16_F;BE;24;A16;F;29218.0
BG15_A16_F;BG;15;A16;F;3175.0
BG16_A16_F;BG;16;A16;F;2961.0
BG17_A16_F;BG;17;A16;F;3537.0
BG18_A16_F;BG;18;A16;F;3495.0
BG19_A16_F;BG;19;A16;F;3986.0
BG20_A16_F;BG;20;A16;F;4491.0
BG21_A16_F;BG;21;A16;F;4637.0
BG22_A16_F;BG;22;A16;F;5234.0
BG23_A16_F;BG;23;A16;F;6001.0
BG24_A16_F;BG;24;A16;F;6963.0
CZ15_A16_F;CZ;15;A16;F;7025.0
CZ16_A16_F;CZ;16;A16;F;7509.0
CZ17_A16_F;CZ;17;A16;F;8050.0
CZ18_A16_F;CZ;18;A16;F;8848.0
CZ19_A16_F;CZ;19;A16;F;9958.0
CZ20_A16_F;CZ;20;A16;F;10857.0
CZ21_A16_F;CZ;21;A16;F;10444.0
CZ22_A16_F;CZ;22;A16;F;11974.0
CZ23_A16_F;CZ;23;A16;F;12934.0
CZ24_A16_F;CZ;24;A16;F;14151.0
DK15_A16_F;DK;15;A16;F;22132.0
DK16_A16_F;DK;16;A16;F;20914.0
DK17_A16_F;DK;17;A16;F;22143.0
DK18_A16_F;DK;18;A16;F;22803.0
DK19_A16_F;DK;19;A16;F;23119.0
DK20_A16_F;DK;20;A16;F;23318.0
DK21_A16_F;DK;21;A16;F;24285.0
DK22_A16_F;DK;22;A16;F;26869.0
DK23_A16_F;DK;23;A16;F;27632.0
DK24_A16_F;DK;24;A16;F;28045.0
DE15_A16_F;DE;15;A16;F;19574.0
DE16_A16_F;DE;16;A16;F;19351.0
DE17_A16_F;DE;17;A16;F;19438.0
DE18_A16_F;DE;18;A16;F;20102.0
DE19_A16_F;DE;19;A16;F;21281.0
DE20_A16_F;DE;20;A16;F;23130.0
DE21_A16_F;DE;21;A16;F;22501.0
DE22_A16_F;DE;22;A16;F;22349.0
DE23_A16_F;DE;23;A16;F;23360.0
DE24_A16_F;DE;24;A16;F;24711.0
EE15_A16_F;EE;15;A16;F;7988.0
EE16_A16_F;EE;16;A16;F;8388.0
EE17_A16_F;EE;17;A16;F;8719.0
EE18_A16_F;EE;18;A16;F;10008.0
EE19_A16_F;EE;19;A16;F;10914.0
EE20_A16_F;EE;20;A16;F;11947.0
EE21_A16_F;EE;21;A16;F;11950.0
EE22_A16_F;EE;22;A16;F;13733.0
EE23_A16_F;EE;23;A16;F;14873.0
EE24_A16_F;EE;24;A16;F;16616.0
IE15_A16_F;IE;15;A16;F;19535.0
IE16_A16_F;IE;16;A16;F;19813.0
IE17_A16_F;IE;17;A16;F;19102.0
IE18_A16_F;IE;18;A16;F;23235.0
IE19_A16_F;IE;19;A16;F;23209.0
IE20_A16_F;IE;20;A16;F;25165.0
IE21_A16_F;IE;21;A16;F;27002.0
IE22_A16_F;IE;22;A16;F;28785.0
IE23_A16_F;IE;23;A16;F;28687.0
IE24_A16_F;IE;24;A16;F;31706.0
GR15_A16_F;GR;15;A16;F;6496.0
GR16_A16_F;GR;16;A16;F;6561.0
GR17_A16_F;GR;17;A16;F;6636.0
GR18_A16_F;GR;18;A16;F;6610.0
GR19_A16_F;GR;19;A16;F;7000.0
GR20_A16_F;GR;20;A16;F;7392.0
GR21_A16_F;GR;21;A16;F;7622.0
GR22_A16_F;GR;22;A16;F;8330.0
GR23_A16_F;GR;23;A16;F;8400.0
GR24_A16_F;GR;24;A16;F;9821.0
ES15_A16_F;ES;15;A16;F;10982.0
ES16_A16_F;ES;16;A16;F;11355.0
ES17_A16_F;ES;17;A16;F;12579.0
ES18_A16_F;ES;18;A16;F;12272.0
ES19_A16_F;ES;19;A16;F;13227.0
ES20_A16_F;ES;20;A16;F;13793.0
ES21_A16_F;ES;21;A16;F;14088.0
ES22_A16_F;ES;22;A16;F;14941.0
ES23_A16_F;ES;23;A16;F;16500.0
ES24_A16_F;ES;24;A16;F;17673.0
FR15_A16_F;FR;15;A16;F;19413.0
FR16_A16_F;FR;16;A16;F;19318.0
FR17_A16_F;FR;17;A16;F;20088.0
FR18_A16_F;FR;18;A16;F;20460.0
FR19_A16_F;FR;19;A16;F;20084.0
FR20_A16_F;FR;20;A16;F;19194.0
FR21_A16_F;FR;21;A16;F;20109.0
FR22_A16_F;FR;22;A16;F;20605.0
FR23_A16_F;FR;23;A16;F;21703.0
FR24_A16_F;FR;24;A16;F;22428.0
HR15_A16_F;HR;15;A16;F;5282.0
HR16_A16_F;HR;16;A16;F;5375.0
HR17_A16_F;HR;17;A16;F;5821.0
HR18_A16_F;HR;18;A16;F;6371.0
HR19_A16_F;HR;19;A16;F;7053.0
HR20_A16_F;HR;20;A16;F;7647.0
HR21_A16_F;HR;21;A16;F;7831.0
HR22_A16_F;HR;22;A16;F;8906.0
HR23_A16_F;HR;23;A16;F;9695.0
HR24_A16_F;HR;24;A16;F;12575.0
IT15_A16_F;IT;15;A16;F;13880.0
IT16_A16_F;IT;16;A16;F;15096.0
IT17_A16_F;IT;17;A16;F;14880.0
IT18_A16_F;IT;18;A16;F;14582.0
IT19_A16_F;IT;19;A16;F;15414.0
IT20_A16_F;IT;20;A16;F;15380.0
IT21_A16_F;IT;21;A16;F;15485.0
IT22_A16_F;IT;22;A16;F;16596.0
IT23_A16_F;IT;23;A16;F;17906.0
IT24_A16_F;IT;24;A16;F;18351.0
CY15_A16_F;CY;15;A16;F;12922.0
CY16_A16_F;CY;16;A16;F;13080.0
CY17_A16_F;CY;17;A16;F;13791.0
CY18_A16_F;CY;18;A16;F;14829.0
CY19_A16_F;CY;19;A16;F;15760.0
CY20_A16_F;CY;20;A16;F;15940.0
CY21_A16_F;CY;21;A16;F;16310.0
CY22_A16_F;CY;22;A16;F;17556.0
CY23_A16_F;CY;23;A16;F;19019.0
CY24_A16_F;CY;24;A16;F;20106.0
LV15_A16_F;LV;15;A16;F;5633.0
LV16_A16_F;LV;16;A16;F;6211.0
LV17_A16_F;LV;17;A16;F;6607.0
LV18_A16_F;LV;18;A16;F;7405.0
LV19_A16_F;LV;19;A16;F;8790.0
LV20_A16_F;LV;20;A16;F;8948.0
LV21_A16_F;LV;21;A16;F;9167.0
LV22_A16_F;LV;22;A16;F;10449.0
LV23_A16_F;LV;23;A16;F;10835.0
LV24_A16_F;LV;24;A16;F;12573.0
LT15_A16_F;LT;15;A16;F;5083.0
LT16_A16_F;LT;16;A16;F;5492.0
LT17_A16_F;LT;17;A16;F;6105.0
LT18_A16_F;LT;18;A16;F;7051.0
LT19_A16_F;LT;19;A16;F;8024.0
LT20_A16_F;LT;20;A16;F;8761.0
LT21_A16_F;LT;21;A16;F;9680.0
LT22_A16_F;LT;22;A16;F;10627.0
LT23_A16_F;LT;23;A16;F;10998.0
LT24_A16_F;LT;24;A16;F;11927.0
LU15_A16_F;LU;15;A16;F;30127.0
LU16_A16_F;LU;16;A16;F;28408.0
LU17_A16_F;LU;17;A16;F;29900.0
LU18_A16_F;LU;18;A16;F;29461.0
LU19_A16_F;LU;19;A16;F;32306.0
LU20_A16_F;LU;20;A16;F;28773.0
LU21_A16_F;LU;21;A16;F;36373.0
LU22_A16_F;LU;22;A16;F;36732.0
LU23_A16_F;LU;23;A16;F;35088.0
LU24_A16_F;LU;24;A16;F;35624.0
HU15_A16_F;HU;15;A16;F;3978.0
HU16_A16_F;HU;16;A16;F;4245.0
HU17_A16_F;HU;17;A16;F;4390.0
HU18_A16_F;HU;18;A16;F;5057.0
HU19_A16_F;HU;19;A16;F;5483.0
HU20_A16_F;HU;20;A16;F;5925.0
HU21_A16_F;HU;21;A16;F;6004.0
HU22_A16_F;HU;22;A16;F;6291.0
HU23_A16_F;HU;23;A16;F;6814.0
HU24_A16_F;HU;24;A16;F;8116.0
MT15_A16_F;MT;15;A16;F;14069.0
MT16_A16_F;MT;16;A16;F;14192.0
MT17_A16_F;MT;17;A16;F;14906.0
MT18_A16_F;MT;18;A16;F;15604.0
MT19_A16_F;MT;19;A16;F;16299.0
MT20_A16_F;MT;20;A16;F;17026.0
MT21_A16_F;MT;21;A16;F;17380.0
MT22_A16_F;MT;22;A16;F;19092.0
MT23_A16_F;MT;23;A16;F;19882.0
MT24_A16_F;MT;24;A16;F;20041.0
NL15_A16_F;NL;15;A16;F;18635.0
NL16_A16_F;NL;16;A16;F;19899.0
NL17_A16_F;NL;17;A16;F;20670.0
NL18_A16_F;NL;18;A16;F;19677.0
NL19_A16_F;NL;19;A16;F;21549.0
NL20_A16_F;NL;20;A16;F;23153.0
NL21_A16_F;NL;21;A16;F;25439.0
NL22_A16_F;NL;22;A16;F;26272.0
NL23_A16_F;NL;23;A16;F;26515.0
NL24_A16_F;NL;24;A16;F;28522.0
AT15_A16_F;AT;15;A16;F;22038.0
AT16_A16_F;AT;16;A16;F;22288.0
AT17_A16_F;AT;17;A16;F;23764.0
AT18_A16_F;AT;18;A16;F;24933.0
AT19_A16_F;AT;19;A16;F;24361.0
AT20_A16_F;AT;20;A16;F;25348.0
AT21_A16_F;AT;21;A16;F;27305.0
AT22_A16_F;AT;22;A16;F;26070.0
AT23_A16_F;AT;23;A16;F;30700.0
AT24_A16_F;AT;24;A16;F;31026.0
PL15_A16_F;PL;15;A16;F;4931.0
PL16_A16_F;PL;16;A16;F;5202.0
PL17_A16_F;PL;17;A16;F;5349.0
PL18_A16_F;PL;18;A16;F;5760.0
PL19_A16_F;PL;19;A16;F;6395.0
PL20_A16_F;PL;20;A16;F;7100.0
PL21_A16_F;PL;21;A16;F;7450.0
PL22_A16_F;PL;22;A16;F;8062.0
PL23_A16_F;PL;23;A16;F;9122.0
PL24_A16_F;PL;24;A16;F;10707.0
PT15_A16_F;PT;15;A16;F;7491.0
PT16_A16_F;PT;16;A16;F;7700.0
PT17_A16_F;PT;17;A16;F;8183.0
PT18_A16_F;PT;18;A16;F;8662.0
PT19_A16_F;PT;19;A16;F;9227.0
PT20_A16_F;PT;20;A16;F;9800.0
PT21_A16_F;PT;21;A16;F;10359.0
PT22_A16_F;PT;22;A16;F;10095.0
PT23_A16_F;PT;23;A16;F;10524.0
PT24_A16_F;PT;24;A16;F;12105.0
RO15_A16_F;RO;15;A16;F;1799.0
RO16_A16_F;RO;16;A16;F;1990.0
RO17_A16_F;RO;17;A16;F;2309.0
RO18_A16_F;RO;18;A16;F;2815.0
RO19_A16_F;RO;19;A16;F;3358.0
RO20_A16_F;RO;20;A16;F;3883.0
RO21_A16_F;RO;21;A16;F;4427.0
RO22_A16_F;RO;22;A16;F;4764.0
RO23_A16_F;RO;23;A16;F;5907.0
RO24_A16_F;RO;24;A16;F;7176.0
SI15_A16_F;SI;15;A16;F;11605.0
SI16_A16_F;SI;16;A16;F;11543.0
SI17_A16_F;SI;17;A16;F;12125.0
SI18_A16_F;SI;18;A16;F;12830.0
SI19_A16_F;SI;19;A16;F;13981.0
SI20_A16_F;SI;20;A16;F;14736.0
SI21_A16_F;SI;21;A16;F;15161.0
SI22_A16_F;SI;22;A16;F;16648.0
SI23_A16_F;SI;23;A16;F;18516.0
SI24_A16_F;SI;24;A16;F;20246.0
SK15_A16_F;SK;15;A16;F;6400.0
SK16_A16_F;SK;16;A16;F;6452.0
SK17_A16_F;SK;17;A16;F;6808.0
SK18_A16_F;SK;18;A16;F;7258.0
SK19_A16_F;SK;19;A16;F;7649.0
SK20_A16_F;SK;20;A16;F;8111.0
SK21_A16_F;SK;21;A16;F;7690.0
SK22_A16_F;SK;22;A16;F;7662.0
SK23_A16_F;SK;23;A16;F;8453.0
SK24_A16_F;SK;24;A16;F;8821.0
FI15_A16_F;FI;15;A16;F;20043.0
FI16_A16_F;FI;16;A16;F;19837.0
FI17_A16_F;FI;17;A16;F;19832.0
FI18_A16_F;FI;18;A16;F;20087.0
FI19_A16_F;FI;19;A16;F;20103.0
FI20_A16_F;FI;20;A16;F;20964.0
FI21_A16_F;FI;21;A16;F;20196.0
FI22_A16_F;FI;22;A16;F;21325.0
FI23_A16_F;FI;23;A16;F;21502.0
FI24_A16_F;FI;24;A16;F;22813.0
SE15_A16_F;SE;15;A16;F;21399.0
SE16_A16_F;SE;16;A16;F;22262.0
SE17_A16_F;SE;17;A16;F;22800.0
SE18_A16_F;SE;18;A16;F;22775.0
SE19_A16_F;SE;19;A16;F;22049.0
SE20_A16_F;SE;20;A16;F;21800.0
SE21_A16_F;SE;21;A16;F;21824.0
SE22_A16_F;SE;22;A16;F;22340.0
SE23_A16_F;SE;23;A16;F;22920.0
SE24_A16_F;SE;24;A16;F;22513.0
EU15_A16_M;EU;15;A16;M;14184.0
EU16_A16_M;EU;16;A16;M;14748.0
EU17_A16_M;EU;17;A16;M;15228.0
EU18_A16_M;EU;18;A16;M;15915.0
EU19_A16_M;EU;19;A16;M;16246.0
EU20_A16_M;EU;20;A16;M;17210.0
EU21_A16_M;EU;21;A16;M;17304.0
EU22_A16_M;EU;22;A16;M;18227.0
EU23_A16_M;EU;23;A16;M;19303.0
EU24_A16_M;EU;24;A16;M;20501.0
BE15_A16_M;BE;15;A16;M;20895.0
BE16_A16_M;BE;16;A16;M;21219.0
BE17_A16_M;BE;17;A16;M;21218.0
BE18_A16_M;BE;18;A16;M;23111.0
BE19_A16_M;BE;19;A16;M;23604.0
BE20_A16_M;BE;20;A16;M;25869.0
BE21_A16_M;BE;21;A16;M;24354.0
BE22_A16_M;BE;22;A16;M;25867.0
BE23_A16_M;BE;23;A16;M;28812.0
BE24_A16_M;BE;24;A16;M;28549.0
BG15_A16_M;BG;15;A16;M;3253.0
BG16_A16_M;BG;16;A16;M;2844.0
BG17_A16_M;BG;17;A16;M;3322.0
BG18_A16_M;BG;18;A16;M;3427.0
BG19_A16_M;BG;19;A16;M;4090.0
BG20_A16_M;BG;20;A16;M;4325.0
BG21_A16_M;BG;21;A16;M;4877.0
BG22_A16_M;BG;22;A16;M;5213.0
BG23_A16_M;BG;23;A16;M;6670.0
BG24_A16_M;BG;24;A16;M;7580.0
CZ15_A16_M;CZ;15;A16;M;7461.0
