consumption_ID;country_ID;year_ID;category_ID;KPI_name;value
BG21_C06;BG;21;C06;consumption_MEUR;3015.9
BG22_C06;BG;22;C06;consumption_MEUR;3306.3
BG23_C06;BG;23;C06;consumption_MEUR;3634.1
CZ10_C06;CZ;10;C06;consumption_MEUR;1975.0
CZ11_C06;CZ;11;C06;consumption_MEUR;2081.3
CZ12_C06;CZ;12;C06;consumption_MEUR;2129.2
CZ13_C06;CZ;13;C06;consumption_MEUR;1980.7
CZ14_C06;CZ;14;C06;consumption_MEUR;1961.4
CZ15_C06;CZ;15;C06;consumption_MEUR;1987.9
CZ16_C06;CZ;16;C06;consumption_MEUR;2076.4
CZ17_C06;CZ;17;C06;consumption_MEUR;2199.9
CZ18_C06;CZ;18;C06;consumption_MEUR;2427.5
CZ19_C06;CZ;19;C06;consumption_MEUR;2639.2
CZ20_C06;CZ;20;C06;consumption_MEUR;2253.4
CZ21_C06;CZ;21;C06;consumption_MEUR;2866.5
CZ22_C06;CZ;22;C06;consumption_MEUR;3561.3
CZ23_C06;CZ;23;C06;consumption_MEUR;3960.8
DK10_C06;DK;10;C06;consumption_MEUR;3324.5
DK11_C06;DK;11;C06;consumption_MEUR;3395.1
DK12_C06;DK;12;C06;consumption_MEUR;3418.6
DK13_C06;DK;13;C06;consumption_MEUR;3461.1
DK14_C06;DK;14;C06;consumption_MEUR;3504.4
DK15_C06;DK;15;C06;consumption_MEUR;3655.5
DK16_C06;DK;16;C06;consumption_MEUR;3801.4
DK17_C06;DK;17;C06;consumption_MEUR;3930.3
DK18_C06;DK;18;C06;consumption_MEUR;4103.1
DK19_C06;DK;19;C06;consumption_MEUR;4194.4
DK20_C06;DK;20;C06;consumption_MEUR;4316.6
DK21_C06;DK;21;C06;consumption_MEUR;4532.9
DK22_C06;DK;22;C06;consumption_MEUR;4886.5
DK23_C06;DK;23;C06;consumption_MEUR;4766.1
DE10_C06;DE;10;C06;consumption_MEUR;76180.0
DE11_C06;DE;11;C06;consumption_MEUR;78977.0
DE12_C06;DE;12;C06;consumption_MEUR;81184.0
DE13_C06;DE;13;C06;consumption_MEUR;82280.0
DE14_C06;DE;14;C06;consumption_MEUR;83318.0
DE15_C06;DE;15;C06;consumption_MEUR;85507.0
DE16_C06;DE;16;C06;consumption_MEUR;88134.0
DE17_C06;DE;17;C06;consumption_MEUR;93062.0
DE18_C06;DE;18;C06;consumption_MEUR;97202.0
DE19_C06;DE;19;C06;consumption_MEUR;104276.0
DE20_C06;DE;20;C06;consumption_MEUR;101932.0
DE21_C06;DE;21;C06;consumption_MEUR;108086.0
DE22_C06;DE;22;C06;consumption_MEUR;111624.0
DE23_C06;DE;23;C06;consumption_MEUR;115522.0
EE10_C06;EE;10;C06;consumption_MEUR;231.2
EE11_C06;EE;11;C06;consumption_MEUR;240.3
EE12_C06;EE;12;C06;consumption_MEUR;257.6
EE13_C06;EE;13;C06;consumption_MEUR;284.8
EE14_C06;EE;14;C06;consumption_MEUR;308.4
EE15_C06;EE;15;C06;consumption_MEUR;328.7
EE16_C06;EE;16;C06;consumption_MEUR;373.2
EE17_C06;EE;17;C06;consumption_MEUR;398.4
EE18_C06;EE;18;C06;consumption_MEUR;428.4
EE19_C06;EE;19;C06;consumption_MEUR;479.3
EE20_C06;EE;20;C06;consumption_MEUR;499.1
EE21_C06;EE;21;C06;consumption_MEUR;565.8
EE22_C06;EE;22;C06;consumption_MEUR;618.9
EE23_C06;EE;23;C06;consumption_MEUR;662.8
IE10_C06;IE;10;C06;consumption_MEUR;3447.0
IE11_C06;IE;11;C06;consumption_MEUR;3585.7
IE12_C06;IE;12;C06;consumption_MEUR;4259.2
IE13_C06;IE;13;C06;consumption_MEUR;4052.0
IE14_C06;IE;14;C06;consumption_MEUR;4023.5
IE15_C06;IE;15;C06;consumption_MEUR;4332.0
IE16_C06;IE;16;C06;consumption_MEUR;4513.5
IE17_C06;IE;17;C06;consumption_MEUR;4646.1
IE18_C06;IE;18;C06;consumption_MEUR;4817.8
IE19_C06;IE;19;C06;consumption_MEUR;5088.0
IE20_C06;IE;20;C06;consumption_MEUR;4693.3
IE21_C06;IE;21;C06;consumption_MEUR;5424.0
IE22_C06;IE;22;C06;consumption_MEUR;5810.8
IE23_C06;IE;23;C06;consumption_MEUR;6225.7
ES10_C06;ES;10;C06;consumption_MEUR;24065.0
ES11_C06;ES;11;C06;consumption_MEUR;24749.0
ES12_C06;ES;12;C06;consumption_MEUR;25493.0
ES13_C06;ES;13;C06;consumption_MEUR;26043.0
ES14_C06;ES;14;C06;consumption_MEUR;27037.0
ES15_C06;ES;15;C06;consumption_MEUR;27713.0
ES16_C06;ES;16;C06;consumption_MEUR;27822.0
ES17_C06;ES;17;C06;consumption_MEUR;30012.0
ES18_C06;ES;18;C06;consumption_MEUR;31679.0
ES19_C06;ES;19;C06;consumption_MEUR;33024.0
ES20_C06;ES;20;C06;consumption_MEUR;31561.0
ES21_C06;ES;21;C06;consumption_MEUR;32389.0
ES22_C06;ES;22;C06;consumption_MEUR;33513.0
ES23_C06;ES;23;C06;consumption_MEUR;34421.0
FR10_C06;FR;10;C06;consumption_MEUR;43758.8
FR11_C06;FR;11;C06;consumption_MEUR;45650.8
FR12_C06;FR;12;C06;consumption_MEUR;46375.3
FR13_C06;FR;13;C06;consumption_MEUR;46950.1
FR14_C06;FR;14;C06;consumption_MEUR;47435.0
FR15_C06;FR;15;C06;consumption_MEUR;47996.0
FR16_C06;FR;16;C06;consumption_MEUR;48529.8
FR17_C06;FR;17;C06;consumption_MEUR;48770.1
FR18_C06;FR;18;C06;consumption_MEUR;49342.1
FR19_C06;FR;19;C06;consumption_MEUR;50088.8
FR20_C06;FR;20;C06;consumption_MEUR;46947.1
FR21_C06;FR;21;C06;consumption_MEUR;51790.9
FR22_C06;FR;22;C06;consumption_MEUR;53323.8
FR23_C06;FR;23;C06;consumption_MEUR;55462.5
IT10_C06;IT;10;C06;consumption_MEUR;30576.7
IT11_C06;IT;11;C06;consumption_MEUR;33722.4
IT12_C06;IT;12;C06;consumption_MEUR;33838.1
IT13_C06;IT;13;C06;consumption_MEUR;33851.7
IT14_C06;IT;14;C06;consumption_MEUR;34657.8
IT15_C06;IT;15;C06;consumption_MEUR;36460.5
IT16_C06;IT;16;C06;consumption_MEUR;36626.7
IT17_C06;IT;17;C06;consumption_MEUR;38045.2
IT18_C06;IT;18;C06;consumption_MEUR;38576.3
IT19_C06;IT;19;C06;consumption_MEUR;39061.0
IT20_C06;IT;20;C06;consumption_MEUR;36097.1
IT21_C06;IT;21;C06;consumption_MEUR;41094.1
IT22_C06;IT;22;C06;consumption_MEUR;43259.2
IT23_C06;IT;23;C06;consumption_MEUR;44342.1
CY10_C06;CY;10;C06;consumption_MEUR;664.6
CY11_C06;CY;11;C06;consumption_MEUR;650.5
CY12_C06;CY;12;C06;consumption_MEUR;667.0
CY13_C06;CY;13;C06;consumption_MEUR;660.3
CY14_C06;CY;14;C06;consumption_MEUR;682.7
CY15_C06;CY;15;C06;consumption_MEUR;690.2
CY16_C06;CY;16;C06;consumption_MEUR;728.2
CY17_C06;CY;17;C06;consumption_MEUR;776.8
CY18_C06;CY;18;C06;consumption_MEUR;847.2
CY19_C06;CY;19;C06;consumption_MEUR;737.4
CY20_C06;CY;20;C06;consumption_MEUR;506.4
CY21_C06;CY;21;C06;consumption_MEUR;427.1
CY22_C06;CY;22;C06;consumption_MEUR;498.3
CY23_C06;CY;23;C06;consumption_MEUR;524.8
LV10_C06;LV;10;C06;consumption_MEUR;498.6
LV11_C06;LV;11;C06;consumption_MEUR;517.2
LV12_C06;LV;12;C06;consumption_MEUR;537.3
LV13_C06;LV;13;C06;consumption_MEUR;590.8
LV14_C06;LV;14;C06;consumption_MEUR;662.1
LV15_C06;LV;15;C06;consumption_MEUR;695.0
LV16_C06;LV;16;C06;consumption_MEUR;711.4
LV17_C06;LV;17;C06;consumption_MEUR;777.2
LV18_C06;LV;18;C06;consumption_MEUR;803.7
LV19_C06;LV;19;C06;consumption_MEUR;895.8
LV20_C06;LV;20;C06;consumption_MEUR;903.8
LV21_C06;LV;21;C06;consumption_MEUR;926.7
LV22_C06;LV;22;C06;consumption_MEUR;1080.5
LV23_C06;LV;23;C06;consumption_MEUR;1145.3
HU10_C06;HU;10;C06;consumption_MEUR;2340.5
HU11_C06;HU;11;C06;consumption_MEUR;2430.8
HU12_C06;HU;12;C06;consumption_MEUR;2361.8
HU13_C06;HU;13;C06;consumption_MEUR;2391.0
HU14_C06;HU;14;C06;consumption_MEUR;2412.6
HU15_C06;HU;15;C06;consumption_MEUR;2444.4
HU16_C06;HU;16;C06;consumption_MEUR;2572.0
HU17_C06;HU;17;C06;consumption_MEUR;2697.6
HU18_C06;HU;18;C06;consumption_MEUR;2761.9
HU19_C06;HU;19;C06;consumption_MEUR;2933.1
HU20_C06;HU;20;C06;consumption_MEUR;2905.9
HU21_C06;HU;21;C06;consumption_MEUR;2958.2
HU22_C06;HU;22;C06;consumption_MEUR;3060.4
HU23_C06;HU;23;C06;consumption_MEUR;3435.8
MT10_C06;MT;10;C06;consumption_MEUR;178.3
MT11_C06;MT;11;C06;consumption_MEUR;192.7
MT12_C06;MT;12;C06;consumption_MEUR;206.1
MT13_C06;MT;13;C06;consumption_MEUR;218.9
MT14_C06;MT;14;C06;consumption_MEUR;239.5
MT15_C06;MT;15;C06;consumption_MEUR;269.8
MT16_C06;MT;16;C06;consumption_MEUR;270.7
MT17_C06;MT;17;C06;consumption_MEUR;307.4
MT18_C06;MT;18;C06;consumption_MEUR;332.3
MT19_C06;MT;19;C06;consumption_MEUR;366.5
MT20_C06;MT;20;C06;consumption_MEUR;368.8
MT21_C06;MT;21;C06;consumption_MEUR;453.1
MT22_C06;MT;22;C06;consumption_MEUR;489.1
MT23_C06;MT;23;C06;consumption_MEUR;547.7
NL10_C06;NL;10;C06;consumption_MEUR;8388.0
NL11_C06;NL;11;C06;consumption_MEUR;8791.0
NL12_C06;NL;12;C06;consumption_MEUR;9318.0
NL13_C06;NL;13;C06;consumption_MEUR;10276.0
NL14_C06;NL;14;C06;consumption_MEUR;10545.0
NL15_C06;NL;15;C06;consumption_MEUR;10680.0
NL16_C06;NL;16;C06;consumption_MEUR;11062.0
NL17_C06;NL;17;C06;consumption_MEUR;11240.0
NL18_C06;NL;18;C06;consumption_MEUR;11585.0
NL19_C06;NL;19;C06;consumption_MEUR;11896.0
NL20_C06;NL;20;C06;consumption_MEUR;11072.0
NL21_C06;NL;21;C06;consumption_MEUR;12467.0
NL22_C06;NL;22;C06;consumption_MEUR;13334.0
NL23_C06;NL;23;C06;consumption_MEUR;14531.0
AT10_C06;AT;10;C06;consumption_MEUR;6467.8
AT11_C06;AT;11;C06;consumption_MEUR;6691.2
AT12_C06;AT;12;C06;consumption_MEUR;6914.1
AT13_C06;AT;13;C06;consumption_MEUR;7163.6
AT14_C06;AT;14;C06;consumption_MEUR;7508.8
AT15_C06;AT;15;C06;consumption_MEUR;7768.2
AT16_C06;AT;16;C06;consumption_MEUR;8087.1
AT17_C06;AT;17;C06;consumption_MEUR;8357.9
AT18_C06;AT;18;C06;consumption_MEUR;8569.8
AT19_C06;AT;19;C06;consumption_MEUR;8710.5
AT20_C06;AT;20;C06;consumption_MEUR;8291.6
AT21_C06;AT;21;C06;consumption_MEUR;8664.1
AT22_C06;AT;22;C06;consumption_MEUR;9009.8
AT23_C06;AT;23;C06;consumption_MEUR;9591.6
PT10_C06;PT;10;C06;consumption_MEUR;5962.2
PT11_C06;PT;11;C06;consumption_MEUR;5843.5
PT12_C06;PT;12;C06;consumption_MEUR;5600.4
PT13_C06;PT;13;C06;consumption_MEUR;5708.4
PT14_C06;PT;14;C06;consumption_MEUR;5640.2
PT15_C06;PT;15;C06;consumption_MEUR;6138.2
PT16_C06;PT;16;C06;consumption_MEUR;6740.0
PT17_C06;PT;17;C06;consumption_MEUR;7038.3
PT18_C06;PT;18;C06;consumption_MEUR;7372.2
PT19_C06;PT;19;C06;consumption_MEUR;8005.4
PT20_C06;PT;20;C06;consumption_MEUR;7130.3
PT21_C06;PT;21;C06;consumption_MEUR;8778.6
PT22_C06;PT;22;C06;consumption_MEUR;9448.7
PT23_C06;PT;23;C06;consumption_MEUR;10098.02351828241
SI10_C06;SI;10;C06;consumption_MEUR;782.3
SI11_C06;SI;11;C06;consumption_MEUR;785.1
SI12_C06;SI;12;C06;consumption_MEUR;850.7
SI13_C06;SI;13;C06;consumption_MEUR;854.7
SI14_C06;SI;14;C06;consumption_MEUR;842.0
SI15_C06;SI;15;C06;consumption_MEUR;847.8
SI16_C06;SI;16;C06;consumption_MEUR;872.7
SI17_C06;SI;17;C06;consumption_MEUR;901.8
SI18_C06;SI;18;C06;consumption_MEUR;975.3
SI19_C06;SI;19;C06;consumption_MEUR;1026.0
SI20_C06;SI;20;C06;consumption_MEUR;1047.8
SI21_C06;SI;21;C06;consumption_MEUR;1171.5
SI22_C06;SI;22;C06;consumption_MEUR;1345.2
SI23_C06;SI;23;C06;consumption_MEUR;1484.7
SE10_C06;SE;10;C06;consumption_MEUR;5144.5
SE11_C06;SE;11;C06;consumption_MEUR;5583.4
SE12_C06;SE;12;C06;consumption_MEUR;6142.5
SE13_C06;SE;13;C06;consumption_MEUR;6470.9
SE14_C06;SE;14;C06;consumption_MEUR;6489.9
SE15_C06;SE;15;C06;consumption_MEUR;6730.1
SE16_C06;SE;16;C06;consumption_MEUR;6758.2
SE17_C06;SE;17;C06;consumption_MEUR;6725.6
SE18_C06;SE;18;C06;consumption_MEUR;6686.8
SE19_C06;SE;19;C06;consumption_MEUR;6555.5
SE20_C06;SE;20;C06;consumption_MEUR;6370.4
SE21_C06;SE;21;C06;consumption_MEUR;7216.9
SE22_C06;SE;22;C06;consumption_MEUR;7159.9
SE23_C06;SE;23;C06;consumption_MEUR;7126.8
EU10_C07;EU;10;C07;consumption_MEUR;782312.7
EU11_C07;EU;11;C07;consumption_MEUR;823409.5
EU12_C07;EU;12;C07;consumption_MEUR;821099.9
EU13_C07;EU;13;C07;consumption_MEUR;809342.9
EU14_C07;EU;14;C07;consumption_MEUR;821603.9
EU15_C07;EU;15;C07;consumption_MEUR;832360.1
EU16_C07;EU;16;C07;consumption_MEUR;853924.8
EU17_C07;EU;17;C07;consumption_MEUR;908730.2
EU18_C07;EU;18;C07;consumption_MEUR;958456.6
EU19_C07;EU;19;C07;consumption_MEUR;980859.2
EU20_C07;EU;20;C07;consumption_MEUR;798407.6
EU21_C07;EU;21;C07;consumption_MEUR;910622.9
EU22_C07;EU;22;C07;consumption_MEUR;1066608.6
EU23_C07;EU;23;C07;consumption_MEUR;1146611.9
BE10_C07;BE;10;C07;consumption_MEUR;22596.2
BE11_C07;BE;11;C07;consumption_MEUR;23667.0
BE12_C07;BE;12;C07;consumption_MEUR;23479.1
BE13_C07;BE;13;C07;consumption_MEUR;24020.3
BE14_C07;BE;14;C07;consumption_MEUR;24090.8
BE15_C07;BE;15;C07;consumption_MEUR;23377.0
BE16_C07;BE;16;C07;consumption_MEUR;24422.1
BE17_C07;BE;17;C07;consumption_MEUR;25795.4
BE18_C07;BE;18;C07;consumption_MEUR;26890.1
BE19_C07;BE;19;C07;consumption_MEUR;27858.3
BE20_C07;BE;20;C07;consumption_MEUR;24474.6
BE21_C07;BE;21;C07;consumption_MEUR;25412.9
BE22_C07;BE;22;C07;consumption_MEUR;27998.9
BE23_C07;BE;23;C07;consumption_MEUR;29981.5
BG10_C07;BG;10;C07;consumption_MEUR;4216.0
BG11_C07;BG;11;C07;consumption_MEUR;4289.0
BG12_C07;BG;12;C07;consumption_MEUR;4712.3
BG13_C07;BG;13;C07;consumption_MEUR;4289.9
BG14_C07;BG;14;C07;consumption_MEUR;4282.5
BG15_C07;BG;15;C07;consumption_MEUR;4520.1
BG16_C07;BG;16;C07;consumption_MEUR;4371.4
BG17_C07;BG;17;C07;consumption_MEUR;4658.3
BG18_C07;BG;18;C07;consumption_MEUR;4744.8
BG19_C07;BG;19;C07;consumption_MEUR;5258.8
BG20_C07;BG;20;C07;consumption_MEUR;4233.0
BG21_C07;BG;21;C07;consumption_MEUR;5170.7
BG22_C07;BG;22;C07;consumption_MEUR;7004.7
BG23_C07;BG;23;C07;consumption_MEUR;7155.5
CZ10_C07;CZ;10;C07;consumption_MEUR;7351.1
CZ11_C07;CZ;11;C07;consumption_MEUR;8031.3
CZ12_C07;CZ;12;C07;consumption_MEUR;7976.1
CZ13_C07;CZ;13;C07;consumption_MEUR;7657.9
CZ14_C07;CZ;14;C07;consumption_MEUR;7675.3
CZ15_C07;CZ;15;C07;consumption_MEUR;7971.8
CZ16_C07;CZ;16;C07;consumption_MEUR;8382.1
CZ17_C07;CZ;17;C07;consumption_MEUR;9674.0
CZ18_C07;CZ;18;C07;consumption_MEUR;10763.2
CZ19_C07;CZ;19;C07;consumption_MEUR;10966.2
CZ20_C07;CZ;20;C07;consumption_MEUR;8508.8
CZ21_C07;CZ;21;C07;consumption_MEUR;9958.5
CZ22_C07;CZ;22;C07;consumption_MEUR;12583.0
CZ23_C07;CZ;23;C07;consumption_MEUR;12895.5
DK10_C07;DK;10;C07;consumption_MEUR;12648.9
DK11_C07;DK;11;C07;consumption_MEUR;13247.5
DK12_C07;DK;12;C07;consumption_MEUR;13508.5
DK13_C07;DK;13;C07;consumption_MEUR;14366.7
DK14_C07;DK;14;C07;consumption_MEUR;14208.0
DK15_C07;DK;15;C07;consumption_MEUR;14498.4
DK16_C07;DK;16;C07;consumption_MEUR;14870.3
DK17_C07;DK;17;C07;consumption_MEUR;15655.6
DK18_C07;DK;18;C07;consumption_MEUR;17223.5
DK19_C07;DK;19;C07;consumption_MEUR;17763.7
DK20_C07;DK;20;C07;consumption_MEUR;16412.8
DK21_C07;DK;21;C07;consumption_MEUR;17539.9
DK22_C07;DK;22;C07;consumption_MEUR;18432.8
DK23_C07;DK;23;C07;consumption_MEUR;19308.1
DE10_C07;DE;10;C07;consumption_MEUR;193361.0
DE11_C07;DE;11;C07;consumption_MEUR;207890.0
DE12_C07;DE;12;C07;consumption_MEUR;209100.0
DE13_C07;DE;13;C07;consumption_MEUR;209507.0
DE14_C07;DE;14;C07;consumption_MEUR;213991.0
DE15_C07;DE;15;C07;consumption_MEUR;217781.0
DE16_C07;DE;16;C07;consumption_MEUR;226594.0
DE17_C07;DE;17;C07;consumption_MEUR;235563.0
DE18_C07;DE;18;C07;consumption_MEUR;246942.0
DE19_C07;DE;19;C07;consumption_MEUR;254328.0
DE20_C07;DE;20;C07;consumption_MEUR;225262.0
DE21_C07;DE;21;C07;consumption_MEUR;246662.0
DE22_C07;DE;22;C07;consumption_MEUR;283750.0
DE23_C07;DE;23;C07;consumption_MEUR;304786.0
EE10_C07;EE;10;C07;consumption_MEUR;965.3
EE11_C07;EE;11;C07;consumption_MEUR;1098.5
EE12_C07;EE;12;C07;consumption_MEUR;1224.6
EE13_C07;EE;13;C07;consumption_MEUR;1262.5
EE14_C07;EE;14;C07;consumption_MEUR;1276.7
EE15_C07;EE;15;C07;consumption_MEUR;1234.0
EE16_C07;EE;16;C07;consumption_MEUR;1295.7
EE17_C07;EE;17;C07;consumption_MEUR;1427.6
EE18_C07;EE;18;C07;consumption_MEUR;1546.1
EE19_C07;EE;19;C07;consumption_MEUR;1657.2
EE20_C07;EE;20;C07;consumption_MEUR;1345.4
EE21_C07;EE;21;C07;consumption_MEUR;1591.3
EE22_C07;EE;22;C07;consumption_MEUR;1997.4
EE23_C07;EE;23;C07;consumption_MEUR;2027.0
IE10_C07;IE;10;C07;consumption_MEUR;9182.0
IE11_C07;IE;11;C07;consumption_MEUR;9637.3
IE12_C07;IE;12;C07;consumption_MEUR;9787.7
IE13_C07;IE;13;C07;consumption_MEUR;9728.7
IE14_C07;IE;14;C07;consumption_MEUR;10508.1
IE15_C07;IE;15;C07;consumption_MEUR;11201.3
IE16_C07;IE;16;C07;consumption_MEUR;11645.8
IE17_C07;IE;17;C07;consumption_MEUR;11722.7
IE18_C07;IE;18;C07;consumption_MEUR;12203.8
IE19_C07;IE;19;C07;consumption_MEUR;12546.4
IE20_C07;IE;20;C07;consumption_MEUR;9734.5
IE21_C07;IE;21;C07;consumption_MEUR;9846.7
IE22_C07;IE;22;C07;consumption_MEUR;12509.7
IE23_C07;IE;23;C07;consumption_MEUR;13244.9
ES10_C07;ES;10;C07;consumption_MEUR;76626.0
ES11_C07;ES;11;C07;consumption_MEUR;76167.0
ES12_C07;ES;12;C07;consumption_MEUR;75012.0
ES13_C07;ES;13;C07;consumption_MEUR;72980.0
ES14_C07;ES;14;C07;consumption_MEUR;75929.0
ES15_C07;ES;15;C07;consumption_MEUR;79450.0
ES16_C07;ES;16;C07;consumption_MEUR;80934.0
ES17_C07;ES;17;C07;consumption_MEUR;89658.0
ES18_C07;ES;18;C07;consumption_MEUR;93740.0
ES19_C07;ES;19;C07;consumption_MEUR;93219.0
ES20_C07;ES;20;C07;consumption_MEUR;66355.0
ES21_C07;ES;21;C07;consumption_MEUR;80834.0
ES22_C07;ES;22;C07;consumption_MEUR;95478.0
ES23_C07;ES;23;C07;consumption_MEUR;100072.0
FR10_C07;FR;10;C07;consumption_MEUR;139232.4
FR11_C07;FR;11;C07;consumption_MEUR;147814.0
FR12_C07;FR;12;C07;consumption_MEUR;146755.4
FR13_C07;FR;13;C07;consumption_MEUR;144262.1
FR14_C07;FR;14;C07;consumption_MEUR;143757.8
FR15_C07;FR;15;C07;consumption_MEUR;143975.9
FR16_C07;FR;16;C07;consumption_MEUR;146906.9
FR17_C07;FR;17;C07;consumption_MEUR;156293.5
FR18_C07;FR;18;C07;consumption_MEUR;165944.5
FR19_C07;FR;19;C07;consumption_MEUR;169666.8
FR20_C07;FR;20;C07;consumption_MEUR;129789.5
FR21_C07;FR;21;C07;consumption_MEUR;150159.2
FR22_C07;FR;22;C07;consumption_MEUR;177618.2
FR23_C07;FR;23;C07;consumption_MEUR;191041.1
IT10_C07;IT;10;C07;consumption_MEUR;124271.1
IT11_C07;IT;11;C07;consumption_MEUR;130127.0
IT12_C07;IT;12;C07;consumption_MEUR;129345.2
IT13_C07;IT;13;C07;consumption_MEUR;123983.2
IT14_C07;IT;14;C07;consumption_MEUR;125494.7
IT15_C07;IT;15;C07;consumption_MEUR;125405.5
IT16_C07;IT;16;C07;consumption_MEUR;127799.6
IT17_C07;IT;17;C07;consumption_MEUR;133360.5
IT18_C07;IT;18;C07;consumption_MEUR;139913.9
IT19_C07;IT;19;C07;consumption_MEUR;141453.0
IT20_C07;IT;20;C07;consumption_MEUR;106594.9
IT21_C07;IT;21;C07;consumption_MEUR;125084.4
IT22_C07;IT;22;C07;consumption_MEUR;145244.3
IT23_C07;IT;23;C07;consumption_MEUR;161545.8
CY10_C07;CY;10;C07;consumption_MEUR;1942.8
CY11_C07;CY;11;C07;consumption_MEUR;1969.4
CY12_C07;CY;12;C07;consumption_MEUR;1931.9
CY13_C07;CY;13;C07;consumption_MEUR;1796.6
CY14_C07;CY;14;C07;consumption_MEUR;1857.3
CY15_C07;CY;15;C07;consumption_MEUR;1848.0
CY16_C07;CY;16;C07;consumption_MEUR;2015.9
CY17_C07;CY;17;C07;consumption_MEUR;2240.8
CY18_C07;CY;18;C07;consumption_MEUR;2374.5
CY19_C07;CY;19;C07;consumption_MEUR;2394.9
CY20_C07;CY;20;C07;consumption_MEUR;1606.6
CY21_C07;CY;21;C07;consumption_MEUR;1795.4
CY22_C07;CY;22;C07;consumption_MEUR;2376.2
CY23_C07;CY;23;C07;consumption_MEUR;2510.9
LV10_C07;LV;10;C07;consumption_MEUR;1264.7
LV11_C07;LV;11;C07;consumption_MEUR;1459.9
LV12_C07;LV;12;C07;consumption_MEUR;1646.8
LV13_C07;LV;13;C07;consumption_MEUR;1637.3
LV14_C07;LV;14;C07;consumption_MEUR;1732.4
LV15_C07;LV;15;C07;consumption_MEUR;1836.4
LV16_C07;LV;16;C07;consumption_MEUR;1955.9
LV17_C07;LV;17;C07;consumption_MEUR;2090.9
LV18_C07;LV;18;C07;consumption_MEUR;2205.9
LV19_C07;LV;19;C07;consumption_MEUR;2161.2
LV20_C07;LV;20;C07;consumption_MEUR;1803.8
LV21_C07;LV;21;C07;consumption_MEUR;2171.8
LV22_C07;LV;22;C07;consumption_MEUR;2649.9
LV23_C07;LV;23;C07;consumption_MEUR;2743.9
HU10_C07;HU;10;C07;consumption_MEUR;6522.9
HU11_C07;HU;11;C07;consumption_MEUR;7202.0
HU12_C07;HU;12;C07;consumption_MEUR;7113.0
HU13_C07;HU;13;C07;consumption_MEUR;7024.7
HU14_C07;HU;14;C07;consumption_MEUR;7480.6
HU15_C07;HU;15;C07;consumption_MEUR;7243.2
HU16_C07;HU;16;C07;consumption_MEUR;7619.9
HU17_C07;HU;17;C07;consumption_MEUR;8259.0
HU18_C07;HU;18;C07;consumption_MEUR;8825.2
HU19_C07;HU;19;C07;consumption_MEUR;9284.8
HU20_C07;HU;20;C07;consumption_MEUR;7597.0
HU21_C07;HU;21;C07;consumption_MEUR;8586.5
HU22_C07;HU;22;C07;consumption_MEUR;10132.4
HU23_C07;HU;23;C07;consumption_MEUR;11534.4
MT10_C07;MT;10;C07;consumption_MEUR;588.3
MT11_C07;MT;11;C07;consumption_MEUR;654.3
MT12_C07;MT;12;C07;consumption_MEUR;659.5
MT13_C07;MT;13;C07;consumption_MEUR;646.4
MT14_C07;MT;14;C07;consumption_MEUR;674.9
MT15_C07;MT;15;C07;consumption_MEUR;689.0
MT16_C07;MT;16;C07;consumption_MEUR;710.4
MT17_C07;MT;17;C07;consumption_MEUR;756.3
MT18_C07;MT;18;C07;consumption_MEUR;820.0
MT19_C07;MT;19;C07;consumption_MEUR;920.0
MT20_C07;MT;20;C07;consumption_MEUR;675.1
MT21_C07;MT;21;C07;consumption_MEUR;797.6
MT22_C07;MT;22;C07;consumption_MEUR;968.4
MT23_C07;MT;23;C07;consumption_MEUR;1095.2
NL10_C07;NL;10;C07;consumption_MEUR;35412.0
NL11_C07;NL;11;C07;consumption_MEUR;37176.0
NL12_C07;NL;12;C07;consumption_MEUR;36511.0
NL13_C07;NL;13;C07;consumption_MEUR;36339.0
NL14_C07;NL;14;C07;consumption_MEUR;36907.0
NL15_C07;NL;15;C07;consumption_MEUR;37914.0
NL16_C07;NL;16;C07;consumption_MEUR;38528.0
NL17_C07;NL;17;C07;consumption_MEUR;40821.0
NL18_C07;NL;18;C07;consumption_MEUR;44614.0
NL19_C07;NL;19;C07;consumption_MEUR;46406.0
NL20_C07;NL;20;C07;consumption_MEUR;41815.0
NL21_C07;NL;21;C07;consumption_MEUR;46136.0
NL22_C07;NL;22;C07;consumption_MEUR;53859.0
NL23_C07;NL;23;C07;consumption_MEUR;58822.0
AT10_C07;AT;10;C07;consumption_MEUR;21307.1
AT11_C07;AT;11;C07;consumption_MEUR;23090.2
AT12_C07;AT;12;C07;consumption_MEUR;23341.6
AT13_C07;AT;13;C07;consumption_MEUR;23068.3
AT14_C07;AT;14;C07;consumption_MEUR;22381.1
AT15_C07;AT;15;C07;consumption_MEUR;22103.5
AT16_C07;AT;16;C07;consumption_MEUR;22798.9
AT17_C07;AT;17;C07;consumption_MEUR;24118.5
AT18_C07;AT;18;C07;consumption_MEUR;25288.3
AT19_C07;AT;19;C07;consumption_MEUR;25367.8
AT20_C07;AT;20;C07;consumption_MEUR;20836.2
AT21_C07;AT;21;C07;consumption_MEUR;23267.5
AT22_C07;AT;22;C07;consumption_MEUR;27610.7
AT23_C07;AT;23;C07;consumption_MEUR;28240.6
PT10_C07;PT;10;C07;consumption_MEUR;16767.3
PT11_C07;PT;11;C07;consumption_MEUR;15675.7
PT12_C07;PT;12;C07;consumption_MEUR;13877.0
