indicator_ID;country_ID;year_ID;KPI_ID;value
FI21_CON;FI;21;CON;120735.0
FI21_INC;FI;21;INC;126351.0
FI21_HVPI;FI;21;HVPI;106.0
FI21_INF;FI;21;INF;2.1
FI21_SAVN;FI;21;SAVN;5383.0
FI21_SAVR;FI;21;SAVR;12.06
FI22_CON;FI;22;CON;129295.0
FI22_INC;FI;22;INC;131422.0
FI22_HVPI;FI;22;HVPI;113.0
FI22_INF;FI;22;INF;7.2
FI22_SAVN;FI;22;SAVN;1948.0
FI22_SAVR;FI;22;SAVR;9.88
FI23_CON;FI;23;CON;135206.0
FI23_INC;FI;23;INC;137636.0
FI23_HVPI;FI;23;HVPI;118.0
FI23_INF;FI;23;INF;4.3
FI23_SAVN;FI;23;SAVN;2304.0
FI23_SAVR;FI;23;SAVR;10.26
SE12_CON;SE;12;CON;199297.0
SE12_INC;SE;12;INC;209882.0
SE12_HVPI;SE;12;HVPI;98.0
SE12_INF;SE;12;INF;0.9
SE12_SAVN;SE;12;SAVN;27534.0
SE12_SAVR;SE;12;SAVR;14.71
SE13_CON;SE;13;CON;205569.0
SE13_INC;SE;13;INC;216913.0
SE13_HVPI;SE;13;HVPI;99.0
SE13_INF;SE;13;INF;0.4
SE13_SAVN;SE;13;SAVN;29159.0
SE13_SAVR;SE;13;SAVR;14.93
SE14_CON;SE;14;CON;202610.0
SE14_INC;SE;14;INC;213387.0
SE14_HVPI;SE;14;HVPI;99.0
SE14_INF;SE;14;INF;0.2
SE14_SAVN;SE;14;SAVN;31033.0
SE14_SAVR;SE;14;SAVR;15.72
SE15_CON;SE;15;CON;207416.0
SE15_INC;SE;15;INC;214169.0
SE15_HVPI;SE;15;HVPI;100.0
SE15_INF;SE;15;INF;0.7
SE15_SAVN;SE;15;SAVN;24883.0
SE15_SAVR;SE;15;SAVR;13.29
SE16_CON;SE;16;CON;211368.0
SE16_INC;SE;16;INC;220433.0
SE16_HVPI;SE;16;HVPI;101.0
SE16_INF;SE;16;INF;1.1
SE16_SAVN;SE;16;SAVN;28612.0
SE16_SAVR;SE;16;SAVR;14.47
SE17_CON;SE;17;CON;216340.0
SE17_INC;SE;17;INC;225898.0
SE17_HVPI;SE;17;HVPI;103.0
SE17_INF;SE;17;INF;1.9
SE17_SAVN;SE;17;SAVN;27347.0
SE17_SAVR;SE;17;SAVR;13.89
SE18_CON;SE;18;CON;212338.0
SE18_INC;SE;18;INC;221308.0
SE18_HVPI;SE;18;HVPI;105.0
SE18_INF;SE;18;INF;2.0
SE18_SAVN;SE;18;SAVN;30032.0
SE18_SAVR;SE;18;SAVR;15.0
SE19_CON;SE;19;CON;211604.0
SE19_INC;SE;19;INC;224413.0
SE19_HVPI;SE;19;HVPI;106.0
SE19_INF;SE;19;INF;1.7
SE19_SAVN;SE;19;SAVN;36130.0
SE19_SAVR;SE;19;SAVR;17.03
SE20_CON;SE;20;CON;208823.0
SE20_INC;SE;20;INC;226954.0
SE20_HVPI;SE;20;HVPI;107.0
SE20_INF;SE;20;INF;0.7
SE20_SAVN;SE;20;SAVN;36841.0
SE20_SAVR;SE;20;SAVR;17.61
SE21_CON;SE;21;CON;233087.0
SE21_INC;SE;21;INC;249979.0
SE21_HVPI;SE;21;HVPI;110.0
SE21_INF;SE;21;INF;2.7
SE21_SAVN;SE;21;SAVN;40939.0
SE21_SAVR;SE;21;SAVR;17.53
SE22_CON;SE;22;CON;244379.0
SE22_INC;SE;22;INC;258773.0
SE22_HVPI;SE;22;HVPI;119.0
SE22_INF;SE;22;INF;8.1
SE22_SAVN;SE;22;SAVN;36917.0
SE22_SAVR;SE;22;SAVR;15.74
SE23_CON;SE;23;CON;237262.0
SE23_INC;SE;23;INC;252578.0
SE23_HVPI;SE;23;HVPI;126.0
SE23_INF;SE;23;INF;5.9
SE23_SAVN;SE;23;SAVN;39943.0
SE23_SAVR;SE;23;SAVR;16.93
